ID	DOCULECT	CONCEPT	GLOTTOCODE	CONCEPTICON_ID	VALUE	FORM	TOKENS	VARIANTS	SOURCE	COGID	LOAN	COGNACY
1777	TongaTongaIslands_136	mother	tong1325	1216	faʔē	faʔē	f a ʔ eː		117207	1045	False	6
2067	Pukapuka_152	mother	puka1242	1216	matua wawine	matua wawine	m a t u a _ w a w i n e		Salisbury-152-2005	748	False	4
2828	Tahitian_173	mother	tahi1242	1216	metua vahine	metua vahine	m e t u a _ v a h i n e		Clark-173-2005	748	False	4
2829	Tahitian_173	mother	tahi1242	1216	maamaa	maamaa	m aː m aː		Clark-173-2005	909	True	5
3088	RennellBellona_206	mother	renn1242	1216	tinana	tinana	t i n a n a		POLLEX	48	False	1
3373	EastFutuna_210	mother	east2447	1216	tinana	tinana	t i n a n a		POLLEX	48	False	1
5768	Rapanui_264	mother	rapa1244	1216	matu'a	matu'a	m a t u ʔ a		POLLEX	748	False	4
6013	VaeakauTaumako_375	mother	pile1238	1216	hina-	hina-	h i n a		Hovdhaugen-375-2009	896	False	4?
7389	Nukuria_1212	mother	nuku1259	1216	tinana	tinana	t i n a n a		Davletshin-1212-2015	48	False	1
256	NorthMarquesan_38	mouth	nort2845	674	nutu	nutu	n u t u		POLLEX	492	False	2
257	NorthMarquesan_38	mouth	nort2845	674	fafa	fafa	f a f a	haha	POLLEX	49	True	1
497	Hawaiian_52	mouth	hawa1245	674	waha	waha	w a h a		71458	49	False	1,8
796	Rarotongan_58	mouth	raro1241	674	vaà	vaà	v a ʔ a		POLLEX	49	False	1,8
1032	Maori_85	mouth	maor1246	674	waha	waha	w a h a		Biggs-85-2005	49	False	1,8
1323	Samoan_118	mouth	samo1305	674	ŋutu	ŋutu	ŋ u t u		Blust-118-2005	492	False	2
1580	Austral_128	mouth	aust1304	674	vaʔa	vaʔa	v a ʔ a		Meyer-128-2005	49	False	1,8
1809	TongaTongaIslands_136	mouth	tong1325	674	ŋutu	ŋutu	ŋ u t u		117207	492	False	2
2107	Pukapuka_152	mouth	puka1242	674	ngutu	ngutu	ŋ u t u		Salisbury-152-2005	492	False	2
2860	Tahitian_173	mouth	tahi1242	674	vaha	vaha	v a h a		Clark-173-2005	49	False	1,8
3123	RennellBellona_206	mouth	renn1242	674	ngutu	ngutu	ŋ u t u		POLLEX	492	False	2
3414	EastFutuna_210	mouth	east2447	674	gutu	gutu	g u t u		POLLEX	492	False	2
5799	Rapanui_264	mouth	rapa1244	674	gutu	gutu	g u t u	ŋutu	POLLEX	492	False	2
5800	Rapanui_264	mouth	rapa1244	674	haha	haha	h a h a		POLLEX	49	False	1
6049	VaeakauTaumako_375	mouth	pile1238	674	ngutu	ngutu	ŋ u t u		Hovdhaugen-375-2009	492	False	2
7423	Nukuria_1212	mouth	nuku1259	674	pukua	pukua	p u k u a		Davletshin-1212-2015	893	False	49?
214	NorthMarquesan_38	name	nort2845	1405	ikoa	ikoa	i k o a	inoa	POLLEX	1046	False	6
461	Hawaiian_52	name	hawa1245	1405	inoa	inoa	i n o a		71458	1046	False	6
751	Rarotongan_58	name	raro1241	1405	ingoa	ingoa	i ŋ o a		POLLEX	1046	False	6
999	Maori_85	name	maor1246	1405	ingoa	ingoa	i ŋ o a		Biggs-85-2005	1046	False	6
1282	Samoan_118	name	samo1305	1405	iŋoa	iŋoa	i ŋ o a		Blust-118-2005	1046	False	6
1538	Austral_128	name	aust1304	1405	iʔoa	iʔoa	i ʔ o a		Meyer-128-2005	1046	False	6
1773	TongaTongaIslands_136	name	tong1325	1405	hiŋoa	hiŋoa	h i ŋ o a		117207	1046	False	6
2063	Pukapuka_152	name	puka1242	1405	ingoa	ingoa	i ŋ o a		Salisbury-152-2005	1046	False	6
2823	Tahitian_173	name	tahi1242	1405	i'oa	i'oa	i ʔ o a		Clark-173-2005	1046	False	6
3084	RennellBellona_206	name	renn1242	1405	ingoa	ingoa	i ŋ o a		POLLEX	1046	False	6
3367	EastFutuna_210	name	east2447	1405	igoa	igoa	i g o a		POLLEX	1046	False	6
5763	Rapanui_264	name	rapa1244	1405	îgoa	îgoa	ʔ iː g o a	iŋoa	POLLEX	1046	False	6
6008	VaeakauTaumako_375	name	pile1238	1405	ingoa	ingoa	i ŋ o a		Hovdhaugen-375-2009	1046	False	6
7385	Nukuria_1212	name	nuku1259	1405	inoa	inoa	i n o a		Davletshin-1212-2015	1046	False	6
68	NorthMarquesan_38	narrow	nort2845	1267	faiti	faiti	f a i t i	iti	POLLEX	1357	False	84
356	Hawaiian_52	narrow	hawa1245	1267	lā'iki	lā'iki	l aː ʔ i k i		71458	1357	False	84
595	Rarotongan_58	narrow	raro1241	1267	tākōpāpā	tākōpāpā	t aː k oː p aː p aː	kōpāpā // kōpū	POLLEX	887	False	48?
596	Rarotongan_58	narrow	raro1241	1267	tākokota	tākokota	t aː k o k o t a	kōkota	POLLEX	571	False	26
597	Rarotongan_58	narrow	raro1241	1267	'ōiti	'ōiti	ʔ oː i t i		POLLEX	1021	False	
598	Rarotongan_58	narrow	raro1241	1267	oaoa	oaoa	o a o a		POLLEX	241	False	12
898	Maori_85	narrow	maor1246	1267	whaaiti	faːiti	f aː i t i		Biggs-85-2005	1357	False	84
1138	Samoan_118	narrow	samo1305	1267	lauitiiti	lauitiiti	l a u i t iː t i		Blust-118-2005	218	False	
1423	Austral_128	narrow	aust1304	1267	oaoa	oaoa	o a o a		Meyer-128-2005	241	False	12
1424	Austral_128	narrow	aust1304	1267	piri	piri	p i r i		Meyer-128-2005	190	False	11
1673	TongaTongaIslands_136	narrow	tong1325	1267	lausiʔi	lausiʔi	l a u s i ʔ i		117207	399	False	
1926	Pukapuka_152	narrow	puka1242	1267	kauliliki	kauliliki	k a u l i l i k i		Salisbury-152-2005	1357	False	84
1927	Pukapuka_152	narrow	puka1242	1267	koyīti	koyīti	k o j iː t i		Salisbury-152-2005	452	False	
1928	Pukapuka_152	narrow	puka1242	1267	kakō	kakō	k a k oː		Salisbury-152-2005	580	False	26?
2721	Tahitian_173	narrow	tahi1242	1267	['aa]oaoa	oaoa	o a o a		Clark-173-2005	241	False	12
2956	RennellBellona_206	narrow	renn1242	1267	'omi	'omi	ʔ o m i		POLLEX	614	False	
3225	EastFutuna_210	narrow	east2447	1267	lau'iki'iki	lau'iki'iki	l a u ʔ i k i ʔ i k i		POLLEX	1357	False	84
3226	EastFutuna_210	narrow	east2447	1267	kiu	kiu	k i u		POLLEX	50	False	1
5643	Rapanui_264	narrow	rapa1244	1267	vakavaka	vakavaka	v a k a v a k a		POLLEX	969	False	
5644	Rapanui_264	narrow	rapa1244	1267	rikiriki	rikiriki	r i k i r i k i		POLLEX	1357	False	84
5902	VaeakauTaumako_375	narrow	pile1238	1267	mdakiko	mdakiko	m d a k i k o		Hovdhaugen-375-2009	1010	False	
5903	VaeakauTaumako_375	narrow	pile1238	1267	mdaliki	mdaliki	m d a l i k i		Hovdhaugen-375-2009	1357	False	84
7257	Nukuria_1212	narrow	nuku1259	1267	tuu-rikiriki	tuu-rikiriki	t uː + r i k i r i k i	tuu-rikiriki	Davletshin-1212-2015	1357	False	84
37	NorthMarquesan_38	near	nort2845	1942	tata	tata	t a t a		POLLEX	1396	False	9
331	Hawaiian_52	near	hawa1245	1942	kokoke	kokoke	k o k o k e		71458	663	False	
569	Rarotongan_58	near	raro1241	1942	vai/tata/	tata	t a t a	vai/tata/	POLLEX	1396	False	9
874	Maori_85	near	maor1246	1942	tata	tata	t a t a		Biggs-85-2005	1396	False	9
1103	Samoan_118	near	samo1305	1942	vālata	vālata	v aː l a t a		Blust-118-2005	734	False	38?
1104	Samoan_118	near	samo1305	1942	tafatafa	tafatafa	t a f a t a f a		Blust-118-2005	1451	False	9?
1105	Samoan_118	near	samo1305	1942	lata	lata	l a t a		Blust-118-2005	1396	False	9
1397	Austral_128	near	aust1304	1942	ʔatata	ʔatata	ʔ a t a t a		Meyer-128-2005	1396	False	9
1652	TongaTongaIslands_136	near	tong1325	1942	ofi	ofi	o f i		117207	849	False	45
1894	Pukapuka_152	near	puka1242	1942	vātata	vātata	v aː t a t a		Salisbury-152-2005	1396	False	9
1895	Pukapuka_152	near	puka1242	1942	pili	pili	p i l i		Salisbury-152-2005	636	False	30
2698	Tahitian_173	near	tahi1242	1942	faatata	faatata	f aː t a t a		Clark-173-2005	1396	False	9
2931	RennellBellona_206	near	renn1242	1942	hitaiaki	hitaiaki	h i t a i a k i		POLLEX	813	False	43
3199	EastFutuna_210	near	east2447	1942	ofi	ofi	o f i		POLLEX	849	False	45
3200	EastFutuna_210	near	east2447	1942	nei	nei	n e i		POLLEX	651	False	31
5616	Rapanui_264	near	rapa1244	1942	tupuaki	tupuaki	t u p u a k i		POLLEX	836	False	43?
5617	Rapanui_264	near	rapa1244	1942	hahine	hahine	h a h i n e		POLLEX	964	False	
5879	VaeakauTaumako_375	near	pile1238	1942	leuethaki	leuethaki	l e u e tʰ a k i		Hovdhaugen-375-2009	813	False	43
7232	Nukuria_1212	near	nuku1259	1942	taupiri mai	taupiri mai	t a u p i r i _ m a i		Davletshin-1212-2015	636	False	30
264	NorthMarquesan_38	neck	nort2845	1333	kaakii	kaakii	k aː k iː		POLLEX	507	False	20
503	Hawaiian_52	neck	hawa1245	1333	'ā'ī	'ā'ī	ʔ aː ʔ iː		71458	507	False	20
802	Rarotongan_58	neck	raro1241	1333	kakii	kakii	k a k iː		POLLEX	507	False	20
1037	Maori_85	neck	maor1246	1333	ua	ua	u a		Biggs-85-2005	426	False	18
1328	Samoan_118	neck	samo1305	1333	ua	ua	u a		Blust-118-2005	426	False	18
1585	Austral_128	neck	aust1304	1333	ʔaʔii	ʔaʔii	ʔ a ʔ iː		Meyer-128-2005	507	False	20
1814	TongaTongaIslands_136	neck	tong1325	1333	kia	kia	k i a		117207	507	False	20
2113	Pukapuka_152	neck	puka1242	1333	kakī	kakī	k a k iː		Salisbury-152-2005	507	False	20
2114	Pukapuka_152	neck	puka1242	1333	u(w)a	ua	u a		Salisbury-152-2005	426	False	18
2866	Tahitian_173	neck	tahi1242	1333	'a'ii	'a'ii	ʔ a ʔ iː		Clark-173-2005	507	False	20
3130	RennellBellona_206	neck	renn1242	1333	uà	uà	u ʔ a		POLLEX	426	False	18
3422	EastFutuna_210	neck	east2447	1333	'ua	'ua	ʔ u a		POLLEX	426	False	18
5806	Rapanui_264	neck	rapa1244	1333	gao	gao	g a o		POLLEX	440	False	18?
6055	VaeakauTaumako_375	neck	pile1238	1333	ua	ua	u a		Hovdhaugen-375-2009	426	False	18
7428	Nukuria_1212	neck	nuku1259	1333	koomanu	koomanu	k oː m a n u		Davletshin-1212-2015	1273	False	
207	NorthMarquesan_38	needle	nort2845	1382	rira	rira	r i r a	nina	POLLEX	388	True	16
456	Hawaiian_52	needle	hawa1245	1382	kui	kui	k u i		71458	1123	False	66
739	Rarotongan_58	needle	raro1241	1382	au	au	a u		POLLEX	51	False	1
994	Maori_85	needle	maor1246	1382	ngira	ngira	ŋ i r a		Biggs-85-2005	388	True	16
1277	Samoan_118	needle	samo1305	1382	au	au	a u		Blust-118-2005	51	False	1
1531	Austral_128	needle	aust1304	1382	nira	nira	n i r a		Meyer-128-2005	388	True	16
1768	TongaTongaIslands_136	needle	tong1325	1382	hui-tuitui	hui-tuitui	h u i + t u i t u i		117207	1123	False	66
2057	Pukapuka_152	needle	puka1242	1382	nila	nila	n i l a		Salisbury-152-2005	388	True	16
2817	Tahitian_173	needle	tahi1242	1382	nira	nira	n i r a		Clark-173-2005	388	True	16
3075	RennellBellona_206	needle	renn1242	1382	sika	sika	s i k a		POLLEX	1397	False	9
3076	RennellBellona_206	needle	renn1242	1382	lagu	lagu	l a g u		POLLEX	642	False	
3077	RennellBellona_206	needle	renn1242	1382	au	au	a u		POLLEX	51	False	1
3360	EastFutuna_210	needle	east2447	1382	sika	sika	s i k a		POLLEX	1397	False	9
5757	Rapanui_264	needle	rapa1244	1382	ivi	ivi	i v i	ibi	POLLEX	637	False	30
5758	Rapanui_264	needle	rapa1244	1382	hika	hika	h i k a		POLLEX	1397	False	9
6003	VaeakauTaumako_375	needle	pile1238	1382	nila	nila	n i l a		Hovdhaugen-375-2009	388	True	16
7371	Nukuria_1212	needle	nuku1259	1382	niila	niila	n iː l a		Davletshin-1212-2015	388	True	16
7372	Nukuria_1212	needle	nuku1259	1382	tui	tui	t u i		Davletshin-1212-2015	1123	False	66
61	NorthMarquesan_38	new	nort2845	1231	hou	hou	h o u		POLLEX	52	False	1
351	Hawaiian_52	new	hawa1245	1231	hou	hou	h o u		71458	52	False	1
588	Rarotongan_58	new	raro1241	1231	'oou	'oou	ʔ oː u		POLLEX	52	False	1
893	Maori_85	new	maor1246	1231	hoou	hoou	h oː u		Biggs-85-2005	52	False	1
1129	Samoan_118	new	samo1305	1231	fou	fou	f o u		Blust-118-2005	52	False	1
1417	Austral_128	new	aust1304	1231	ʔaapii	ʔaapii	ʔ aː p iː		Meyer-128-2005	1185	True	7
1668	TongaTongaIslands_136	new	tong1325	1231	foʔou	foʔou	f o ʔ o u		117207	52	False	1
1919	Pukapuka_152	new	puka1242	1231	wou	wou	w o u		Salisbury-152-2005	52	False	1
2715	Tahitian_173	new	tahi1242	1231	'aapii	'aapii	ʔ aː p iː		Clark-173-2005	1185	False	7
2948	RennellBellona_206	new	renn1242	1231	ho'ou	ho'ou	h o ʔ o u		POLLEX	52	False	1
3217	EastFutuna_210	new	east2447	1231	fo'ou	fo'ou	f o ʔ o u		POLLEX	52	False	1
5636	Rapanui_264	new	rapa1244	1231	ho'ou	ho'ou	h o ʔ o u		POLLEX	52	False	1
5897	VaeakauTaumako_375	new	pile1238	1231	hou	hou	h o u		Hovdhaugen-375-2009	52	False	1
7251	Nukuria_1212	new	nuku1259	1231	hoou	hoou	h oː u		Davletshin-1212-2015	52	False	1
53	NorthMarquesan_38	night	nort2845	1233	poo	poo	p oː		POLLEX	53	False	1
347	Hawaiian_52	night	hawa1245	1233	pō	pō	p oː		71458	53	False	1
583	Rarotongan_58	night	raro1241	1233	poo	poo	p oː		POLLEX	53	False	1
889	Maori_85	night	maor1246	1233	poo	poo	p oː		Biggs-85-2005	53	False	1
1122	Samoan_118	night	samo1305	1233	pō	pō	p oː		Blust-118-2005	53	False	1
1410	Austral_128	night	aust1304	1233	poo	poo	p oː		Meyer-128-2005	53	False	1
1664	TongaTongaIslands_136	night	tong1325	1233	pō	pō	p oː		117207	53	False	1
1911	Pukapuka_152	night	puka1242	1233	pō	pō	p oː		Salisbury-152-2005	53	False	1
2710	Tahitian_173	night	tahi1242	1233	poo	poo	p oː		Clark-173-2005	53	False	1
2943	RennellBellona_206	night	renn1242	1233	poo	poo	p oː		POLLEX	53	False	1
3213	EastFutuna_210	night	east2447	1233	poo'uli	poo'uli	p oː ʔ u l i	poo/'uli // poo/'uli	POLLEX	53	True	1,10
5631	Rapanui_264	night	rapa1244	1233	poo	poo	p oː		POLLEX	53	False	1
5892	VaeakauTaumako_375	night	pile1238	1233	poo	poo	p oː		Hovdhaugen-375-2009	53	False	1
7247	Nukuria_1212	night	nuku1259	1233	poo	poo	p oː		Davletshin-1212-2015	53	False	1
15	NorthMarquesan_38	no, not	nort2845	2279	tee	tee	t eː		POLLEX	289	False	13
16	NorthMarquesan_38	no, not	nort2845	2279	ie(hh)ai	ieai	i e a i		POLLEX	128	False	10,84
310	Hawaiian_52	no, not	hawa1245	2279	'ole	'ole	ʔ o l e		71458	191	False	11
547	Rarotongan_58	no, not	raro1241	2279	àuraka	àuraka	ʔ a u r a k a		POLLEX	242	False	12
548	Rarotongan_58	no, not	raro1241	2279	kaa'ore	kaa'ore	k aː ʔ o r e		POLLEX	191	False	11
852	Maori_85	no, not	maor1246	2279	kaahore	kaahore	k aː h o r e		Biggs-85-2005	191	False	11
1080	Samoan_118	no, not	samo1305	2279	iʔai	iʔai	i ʔ a i		Blust-118-2005	128	False	10,83
1081	Samoan_118	no, not	samo1305	2279	leai	leai	l e a i		Blust-118-2005	317	False	13?,84
1373	Austral_128	no, not	aust1304	2279	e ʔore	e ʔore	e _ ʔ o r e	ʔaore	Meyer-128-2005	191	False	11
1634	TongaTongaIslands_136	no, not	tong1325	2279	ʔikai	ʔikai	ʔ i k a i		117207	128	False	10,83
1862	Pukapuka_152	no, not	puka1242	2279	kākole	kākole	k aː k o l e	ē kole	Salisbury-152-2005	191	False	11
1863	Pukapuka_152	no, not	puka1242	2279	kāni	kāni	k aː n i		Salisbury-152-2005	435	False	
1864	Pukapuka_152	no, not	puka1242	2279	kāyi	kāyi	k aː j i	kāe	Salisbury-152-2005	1353	False	83
1865	Pukapuka_152	no, not	puka1242	2279	kiai	kiai	k i a i		Salisbury-152-2005	128	False	10,83
1866	Pukapuka_152	no, not	puka1242	2279	yē	yē	j eː		Salisbury-152-2005	317	False	13?
2676	Tahitian_173	no, not	tahi1242	2279	'aita	'aita	ʔ a i t a		Clark-173-2005	577	False	
2909	RennellBellona_206	no, not	renn1242	2279	siʔai	siʔai	s i ʔ a i		POLLEX	128	False	10,83
2910	RennellBellona_206	no, not	renn1242	2279	siai	siai	s i a i		POLLEX	128	False	10,84
3172	EastFutuna_210	no, not	east2447	2279	see	see	s eː	leè	POLLEX	289	False	13
5595	Rapanui_264	no, not	rapa1244	2279	ina kai	ina kai	i n a _ k a i	kai	POLLEX	1353	False	83
5596	Rapanui_264	no, not	rapa1244	2279	ta'e	ta'e	t a ʔ e		POLLEX	956	False	
5854	VaeakauTaumako_375	no, not	pile1238	2279	siai	siai	s i a i		Hovdhaugen-375-2009	128	False	10,84
7211	Nukuria_1212	no, not	nuku1259	2279	te	te	t e		Davletshin-1212-2015	289	False	13
261	NorthMarquesan_38	nose	nort2845	1221	ihu	ihu	i h u		POLLEX	54	False	1
501	Hawaiian_52	nose	hawa1245	1221	ihu	ihu	i h u		71458	54	False	1
799	Rarotongan_58	nose	raro1241	1221	putaang/iqu/	putaang	p u t aː ŋ	putaang/iqu/	POLLEX	54	False	1,2
1035	Maori_85	nose	maor1246	1221	ihu	ihu	i h u		Biggs-85-2005	54	False	1
1326	Samoan_118	nose	samo1305	1221	isu	isu	i s u		Blust-118-2005	54	False	1
1583	Austral_128	nose	aust1304	1221	puta eʔu	puta eʔu	p u t a _ e ʔ u		Meyer-128-2005	54	False	1,2
1812	TongaTongaIslands_136	nose	tong1325	1221	ihu	ihu	i h u		117207	54	False	1
2110	Pukapuka_152	nose	puka1242	1221	iyu	iyu	i j u		Salisbury-152-2005	54	False	1
2864	Tahitian_173	nose	tahi1242	1221	ihu	ihu	i h u		Clark-173-2005	54	False	1
3128	RennellBellona_206	nose	renn1242	1221	isu-	isu-	i s u		POLLEX	54	False	1
3419	EastFutuna_210	nose	east2447	1221	isu	isu	i s u		POLLEX	54	False	1
5803	Rapanui_264	nose	rapa1244	1221	ihu	ihu	i h u		POLLEX	54	False	1
6052	VaeakauTaumako_375	nose	pile1238	1221	pongaiu	pongaiu	p o ŋ a i u		Hovdhaugen-375-2009	470	False	1?
6053	VaeakauTaumako_375	nose	pile1238	1221	iu	iu	i u		Hovdhaugen-375-2009	54	False	1
7426	Nukuria_1212	nose	nuku1259	1221	kaihu	kaihu	k a i h u	kaisu	Davletshin-1212-2015	54	False	1,10
62	NorthMarquesan_38	old	nort2845	1229	kakiu	kakiu	k a k i u		POLLEX	170	False	10?
63	NorthMarquesan_38	old	nort2845	1229	tehito	tehito	t e h i t o		POLLEX	129	False	10
64	NorthMarquesan_38	old	nort2845	1229	koua	koua	k o u a	ko'oua	POLLEX	1398	False	9
352	Hawaiian_52	old	hawa1245	1229	kahiko	kahiko	k a h i k o		71458	129	False	10
589	Rarotongan_58	old	raro1241	1229	taìto	taìto	t a ʔ i t o		POLLEX	129	False	10
894	Maori_85	old	maor1246	1229	pakeke	pakeke	p a k e k e		Biggs-85-2005	1371	False	
1130	Samoan_118	old	samo1305	1229	tuai	tuai	t u a i		Blust-118-2005	877	False	48
1131	Samoan_118	old	samo1305	1229	matua	matua	m a t u a		Blust-118-2005	55	False	1
1418	Austral_128	old	aust1304	1229	ruuʔau	ruuʔau	r uː ʔ a u		Meyer-128-2005	192	True	11
1669	TongaTongaIslands_136	old	tong1325	1229	motuʔa	motuʔa	m o t u ʔ a		117207	55	False	1
1920	Pukapuka_152	old	puka1242	1229	matua	matua	m a t u a		Salisbury-152-2005	55	False	1
1921	Pukapuka_152	old	puka1242	1229	pōvī	pōvī	p oː v iː		Salisbury-152-2005	894	False	49?
2716	Tahitian_173	old	tahi1242	1229	ruu'au	ruu'au	r uː ʔ a u		Clark-173-2005	192	False	11
2949	RennellBellona_206	old	renn1242	1229	bebe	bebe	b e b e		POLLEX	860	False	46
2950	RennellBellona_206	old	renn1242	1229	poepoe	poepoe	p o e p o e		POLLEX	889	False	49
2951	RennellBellona_206	old	renn1242	1229	tauiku	tauiku	t a u i k u		POLLEX	839	False	44
2952	RennellBellona_206	old	renn1242	1229	matuʔa	matuʔa	m a t u ʔ a		POLLEX	55	False	1
3218	EastFutuna_210	old	east2447	1229	matu'a	matu'a	m a t u ʔ a	matu'a	POLLEX	55	False	1
5637	Rapanui_264	old	rapa1244	1229	tuai	tuai	t u a i	tuuai	POLLEX	877	False	48
5638	Rapanui_264	old	rapa1244	1229	korohua	korohua	k o r o h u a	koroua	POLLEX	1398	False	9
5898	VaeakauTaumako_375	old	pile1238	1229	mathua	mathua	m a tʰ u a		Hovdhaugen-375-2009	55	False	1
7252	Nukuria_1212	old	nuku1259	1229	matua	matua	m a t u a		Davletshin-1212-2015	55	False	1
21	NorthMarquesan_38	other	nort2845	197	ke	ke	k e		POLLEX	1376	False	8?
315	Hawaiian_52	other	hawa1245	197	kekāhi	kekāhi	k e k aː h i		71458	1186	False	7
553	Rarotongan_58	other	raro1241	197	tēta'i	tēta'i	t eː t a ʔ i	ta'i	POLLEX	1186	False	7
554	Rarotongan_58	other	raro1241	197	kē	kē	k eː		POLLEX	1376	False	8?
858	Maori_85	other	maor1246	197	atu	atu	a t u		Biggs-85-2005	444	False	19
1087	Samoan_118	other	samo1305	197	ʔo se tasi	ʔo se tasi	ʔ o _ s e _ t a s i		Blust-118-2005	1186	False	7
1088	Samoan_118	other	samo1305	197	ʔese	ʔese	ʔ e s e		Blust-118-2005	1320	False	8
1089	Samoan_118	other	samo1305	197	isi	isi	i s i		Blust-118-2005	1307	False	7?
1379	Austral_128	other	aust1304	197	vetaʔi	vetaʔi	v e t a ʔ i		Meyer-128-2005	1186	False	7
1640	TongaTongaIslands_136	other	tong1325	197	kehe	kehe	k e h e		117207	1320	False	8
1874	Pukapuka_152	other	puka1242	197	kē	kē	k eː		Salisbury-152-2005	1376	False	8?
1875	Pukapuka_152	other	puka1242	197	toe	toe	t o e		Salisbury-152-2005	437	False	
2681	Tahitian_173	other	tahi1242	197	vetahi['ee]	vetahi	v e t a h i		Clark-173-2005	1186	False	7
2916	RennellBellona_206	other	renn1242	197	gaa	gaa	g aː		POLLEX	560	False	25
3182	EastFutuna_210	other	east2447	197	kese	kese	k e s e		POLLEX	1320	False	8
5604	Rapanui_264	other	rapa1244	197	tahi	tahi	t a h i		POLLEX	1186	False	7
5862	VaeakauTaumako_375	other	pile1238	197	haila	haila	h a i l a		Hovdhaugen-375-2009	570	False	25?
7218	Nukuria_1212	other	nuku1259	197	laa	laa	l aː	raa	Davletshin-1212-2015	560	False	25
66	NorthMarquesan_38	painful, sick	nort2845	2103	memae	memae	m e m a e	mamae	POLLEX	130	False	10
354	Hawaiian_52	painful, sick	hawa1245	2103	ma'i	ma'i	m a ʔ i		71458	56	False	1
591	Rarotongan_58	painful, sick	raro1241	2103	maauiui	maauiui	m aː u i u i		POLLEX	56	False	1,12
592	Rarotongan_58	painful, sick	raro1241	2103	mamae	mamae	m a m a e		POLLEX	130	False	10
896	Maori_85	painful, sick	maor1246	2103	maauiui	maauiui	m aː u i u i		Biggs-85-2005	56	False	1,12
1135	Samoan_118	painful, sick	samo1305	2103	maʔi	maʔi	m a ʔ i		Blust-118-2005	56	False	1
1420	Austral_128	painful, sick	aust1304	2103	maʔi	maʔi	m a ʔ i		Meyer-128-2005	56	False	1
1421	Austral_128	painful, sick	aust1304	2103	paʔo	paʔo	p a ʔ o		Meyer-128-2005	350	False	
1671	TongaTongaIslands_136	painful, sick	tong1325	2103	mahaki	mahaki	m a h a k i		117207	56	False	1
1923	Pukapuka_152	painful, sick	puka1242	2103	maki	maki	m a k i		Salisbury-152-2005	56	False	1
1924	Pukapuka_152	painful, sick	puka1242	2103	tingā	tingā	t i ŋ aː		Salisbury-152-2005	451	False	
2718	Tahitian_173	painful, sick	tahi1242	2103	ma'i	ma'i	m a ʔ i		Clark-173-2005	56	False	1
2719	Tahitian_173	painful, sick	tahi1242	2103	mamae	mamae	m a m a e		Clark-173-2005	130	False	10
2954	RennellBellona_206	painful, sick	renn1242	2103	masaki	masaki	m a s a k i		POLLEX	56	False	1
2955	RennellBellona_206	painful, sick	renn1242	2103	mamae	mamae	m a m a e		POLLEX	130	False	10
3221	EastFutuna_210	painful, sick	east2447	2103	masaki	masaki	m a s a k i		POLLEX	56	False	1
3222	EastFutuna_210	painful, sick	east2447	2103	aleale	aleale	a l e a l e		POLLEX	657	False	
3223	EastFutuna_210	painful, sick	east2447	2103	mamae	mamae	m a m a e		POLLEX	130	False	10
5640	Rapanui_264	painful, sick	rapa1244	2103	mamae	mamae	m a m a e	mumae	POLLEX	130	False	10
5641	Rapanui_264	painful, sick	rapa1244	2103	mauìuì	mauìuì	m a u ʔ i u ʔ i		POLLEX	56	False	1,12
5900	VaeakauTaumako_375	painful, sick	pile1238	2103	maki	maki	m a k i		Hovdhaugen-375-2009	56	False	1
7254	Nukuria_1212	painful, sick	nuku1259	2103	maki	maki	m a k i		Davletshin-1212-2015	56	False	1
7255	Nukuria_1212	painful, sick	nuku1259	2103	isu	isu	i s u	ihu	Davletshin-1212-2015	290	False	13
229	NorthMarquesan_38	person/human being	nort2845	683	kenana	kenana	k e n a n a	'enana	POLLEX	57	False	1,66,11
230	NorthMarquesan_38	person/human being	nort2845	683	'enata	'enata	ʔ e n a t a		POLLEX	57	False	1,66
471	Hawaiian_52	person/human being	hawa1245	683	kanaka	kanaka	k a n a k a		71458	57	False	1,66
766	Rarotongan_58	person/human being	raro1241	683	tangata	tangata	t a ŋ a t a		POLLEX	57	False	1,66
1009	Maori_85	person/human being	maor1246	683	tangata	tangata	t a ŋ a t a		Biggs-85-2005	57	False	1,66
1293	Samoan_118	person/human being	samo1305	683	taŋata	taŋata	t a ŋ a t a		Blust-118-2005	57	False	1,66
1551	Austral_128	person/human being	aust1304	683	taʔata	taʔata	t a ʔ a t a		Meyer-128-2005	57	False	1,66
