# Wordlist

# DATA
ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	TOKENS
4834	Tuamotuan	Tuamotu	tuam1242	1251	belly	kona	kona	POLLEX	88043	1314			k o n a
4575	Ra’ivavae	Ra'ivavae	aust1304	1251	belly	ʔōpū	ʔōpū	Tamaititahio-1213-2015	291164	521			ʔ oː p uː
930	Maori	Maori	maor1246	1251	belly	puku	puku	Biggs-85-2005	4726	1433			p u k u
1381	Tahitian	Tahitian (Modern)	tahi1242	1251	belly	'oopuu	'oopuu	Clark-173-2005	4814	521			ʔ oː p uː
1827	Rapanui	Rapanui (Easter Island)	rapa1244	1251	belly	manava	manava	POLLEX	133517	1385		manaba	m a n a v a
1828	Rapanui	Rapanui (Easter Island)	rapa1244	1251	belly	kopu	kopu	POLLEX	88056	521			k o p u
2092	Mangareva	Mangareva	mang1401	1251	belly	kōpū	kōpū	POLLEX	321411	521		koopuu	k oː p uː
2093	Mangareva	Mangareva	mang1401	1251	belly	manava	manava	POLLEX	88037	1385			m a n a v a
2094	Mangareva	Mangareva	mang1401	1251	belly	kona	kona	POLLEX	88035	1314			k o n a
5827	Hawaiian	Hawaiian	hawa1245	1251	belly	'ōpū	'ōpū	71458	4693	521			ʔ oː p uː
4831	Tuamotuan	Tuamotu	tuam1242	1251	belly	tia	tia	POLLEX	88046	13			t i a
4832	Tuamotuan	Tuamotu	tuam1242	1251	belly	manava	manava	POLLEX	88045	1385			m a n a v a
5339	Rurutuan	Rurutuan	aust1304	1251	belly	ʔoopuu	ʔoopuu	Meyer-128-2005	4769	521			ʔ oː p uː
3276	Sikaiana	Sikaiana	sika1261	1251	belly	manava	manava	POLLEX	4884	1385			m a n a v a
3568	North_Marquesan	Marquesan	nort2845	1251	belly	'opu	'opu	POLLEX	88010	521		kopu	ʔ o p u
4833	Tuamotuan	Tuamotu	tuam1242	1251	belly	koopuu	koopuu	POLLEX	88044	521			k oː p uː
#
4423	Ra’ivavae	Ra'ivavae	aust1304	1485	below	GaGo	GaGo	Tamaititahio-1213-2015	291315	1315			ɢ a ɢ o
4616	Tuamotuan	Tuamotu	tuam1242	1485	below	raro	raro	POLLEX	62721	1315			r a r o
760	Maori	Maori	maor1246	1485	below	i raro	i raro	Biggs-85-2005	62560	1315			i r a r o
5138	Rurutuan	Rurutuan	aust1304	1485	below	raro	raro	Meyer-128-2005	62603	1315			r a r o
1205	Tahitian	Tahitian (Modern)	tahi1242	1485	below	raro	raro	Clark-173-2005	62648	1315			r a r o
5649	Hawaiian	Hawaiian	hawa1245	1485	below	lalo	lalo	71458	62527	1315			l a l o
1629	Rapanui	Rapanui (Easter Island)	rapa1244	1485	below	raro	raro	POLLEX	62739	1315			r a r o
1882	Mangareva	Mangareva	mang1401	1485	below	raro	raro	POLLEX	321571	1315		raro // raro	r a r o
3108	Sikaiana	Sikaiana	sika1261	1485	below	lalo	lalo	POLLEX	62718	1315			l a l o
3331	North_Marquesan	Marquesan	nort2845	1485	below	à'o	à'o	POLLEX	62513	1315			ʔ a ʔ o
#
4446	Ra’ivavae	Ra'ivavae	aust1304	1202	big	Gahi	Gahi	Tamaititahio-1213-2015	291292	238			ɢ a h i
4641	Tuamotuan	Tuamotu	tuam1242	1202	big	nui	nui	POLLEX	54510	189			n u i
786	Maori	Maori	maor1246	1202	big	nui	nui	Biggs-85-2005	54349	189			n u i
5167	Rurutuan	Rurutuan	aust1304	1202	big	raʔi	raʔi	Meyer-128-2005	54392	238			r a ʔ i
1230	Tahitian	Tahitian (Modern)	tahi1242	1202	big	rahi	rahi	Clark-173-2005	54437	238			r a h i
5674	Hawaiian	Hawaiian	hawa1245	1202	big	nui	nui	71458	54316	189			n u i
1659	Rapanui	Rapanui (Easter Island)	rapa1244	1202	big	nui	nui	POLLEX	123072	189			n u i
1660	Rapanui	Rapanui (Easter Island)	rapa1244	1202	big	rahi	rahi	POLLEX	123071	238			r a h i
1910	Mangareva	Mangareva	mang1401	1202	big	ru'aru'a	ru'aru'a	POLLEX	321594	483			r u ʔ a r u ʔ a
1911	Mangareva	Mangareva	mang1401	1202	big	nui	nui	POLLEX	54503	189			n u i
3129	Sikaiana	Sikaiana	sika1261	1202	big	n/niu/	niu	POLLEX	54507	189			n i u
3367	North_Marquesan	Marquesan	nort2845	1202	big	maaka	maaka	POLLEX	135737	693			m aː k a
3368	North_Marquesan	Marquesan	nort2845	1202	big	nui	nui	POLLEX	54302	189			n u i
#
5736	Hawaiian	Hawaiian	hawa1245	937	bird	manu	manu	71458	34324	14			m a n u
4495	Ra’ivavae	Ra'ivavae	aust1304	937	bird	manu	manu	Tamaititahio-1213-2015	291243	14			m a n u
4717	Tuamotuan	Tuamotu	tuam1242	937	bird	manu	manu	POLLEX	34518	14			m a n u
847	Maori	Maori	maor1246	937	bird	manu	manu	Biggs-85-2005	34357	14			m a n u
5231	Rurutuan	Rurutuan	aust1304	937	bird	manu	manu	Meyer-128-2005	34400	14			m a n u
1291	Tahitian	Tahitian (Modern)	tahi1242	937	bird	manu	manu	Clark-173-2005	34445	14			m a n u
1727	Rapanui	Rapanui (Easter Island)	rapa1244	937	bird	manu	manu	POLLEX	34536	14			m a n u
1987	Mangareva	Mangareva	mang1401	937	bird	manu	manu	POLLEX	321519	14		manu	m a n u
3188	Sikaiana	Sikaiana	sika1261	937	bird	kivi/aitu	kivi	POLLEX	90600	702			k i v i
3445	North_Marquesan	Marquesan	nort2845	937	bird	manu	manu	POLLEX	34310	14			m a n u
#
4452	Ra’ivavae	Ra'ivavae	aust1304	163	black	ʔeGeʔeGe	ʔeGeʔeGe	Tamaititahio-1213-2015	291286	949			ʔ e ɢ e ʔ e ɢ e
4649	Tuamotuan	Tuamotu	tuam1242	163	black	hiva	hiva	POLLEX	123254	1084			h i v a
4650	Tuamotuan	Tuamotu	tuam1242	163	black	uri	uri	POLLEX	123253	1209			u r i
4651	Tuamotuan	Tuamotu	tuam1242	163	black	kere	kere	POLLEX	123252	949			k e r e
792	Maori	Maori	maor1246	163	black	mangu	mangu	Biggs-85-2005	52207	1305			m a ŋ u
5173	Rurutuan	Rurutuan	aust1304	163	black	ʔereʔere	ʔereʔere	Meyer-128-2005	52250	949			ʔ e r e ʔ e r e
1237	Tahitian	Tahitian (Modern)	tahi1242	163	black	'ere'ere	'ere'ere	Clark-173-2005	52295	949			ʔ e r e ʔ e r e
5681	Hawaiian	Hawaiian	hawa1245	163	black	'ele'ele	'ele'ele	71458	52174	949			ʔ e l e ʔ e l e
1668	Rapanui	Rapanui (Easter Island)	rapa1244	163	black	kerekere	kerekere	POLLEX	133518	949		kere/kere	k e r e k e r e
1919	Mangareva	Mangareva	mang1401	163	black	kerekere	kerekere	POLLEX	321564	949		kere/kere	k e r e k e r e
1920	Mangareva	Mangareva	mang1401	163	black	uri	uri	POLLEX	123251	1209			u r i
3136	Sikaiana	Sikaiana	sika1261	163	black	uli	uli	POLLEX	52365	1209			u l i
3380	North_Marquesan	Marquesan	nort2845	163	black	hivahiva	hivahiva	POLLEX	119487	1084			h i v a h i v a
#
5326	Rurutuan	Rurutuan	aust1304	946	blood	toto	toto	Meyer-128-2005	7982	807			t o t o
4821	Tuamotuan	Tuamotu	tuam1242	946	blood	toto	toto	POLLEX	8100	807			t o t o
4566	Ra’ivavae	Ra'ivavae	aust1304	946	blood	toto	toto	Tamaititahio-1213-2015	291173	807			t o t o
921	Maori	Maori	maor1246	946	blood	toto	toto	Biggs-85-2005	7939	807			t o t o
1372	Tahitian	Tahitian (Modern)	tahi1242	946	blood	toto	toto	Clark-173-2005	8027	807			t o t o
1817	Rapanui	Rapanui (Easter Island)	rapa1244	946	blood	toto	toto	POLLEX	8118	807			t o t o
2082	Mangareva	Mangareva	mang1401	946	blood	toto	toto	POLLEX	321420	807		toto	t o t o
5818	Hawaiian	Hawaiian	hawa1245	946	blood	koko	koko	71458	7906	807			k o k o
3267	Sikaiana	Sikaiana	sika1261	946	blood	haeko	haeko	POLLEX	145930	943			h a e k o
3558	North_Marquesan	Marquesan	nort2845	946	blood	toto	toto	POLLEX	7892	807			t o t o
#
4574	Ra’ivavae	Ra'ivavae	aust1304	1394	bone	iviivi	iviivi	Tamaititahio-1213-2015	291165	987			i v iː v i
929	Maori	Maori	maor1246	1394	bone	iwi	iwi	Biggs-85-2005	5083	987			i w i
1380	Tahitian	Tahitian (Modern)	tahi1242	1394	bone	ivi	ivi	Clark-173-2005	5171	987			i v i
4830	Tuamotuan	Tuamotu	tuam1242	1394	bone	ivi	ivi	POLLEX	5244	987			i v i
1826	Rapanui	Rapanui (Easter Island)	rapa1244	1394	bone	ivi	ivi	POLLEX	133519	987		ibi	i v i
2091	Mangareva	Mangareva	mang1401	1394	bone	ivi	ivi	POLLEX	321412	987		ivi	i v i
5826	Hawaiian	Hawaiian	hawa1245	1394	bone	iwi	iwi	71458	5050	987			i w i
5338	Rurutuan	Rurutuan	aust1304	1394	bone	ivi	ivi	Meyer-128-2005	5126	987			i v i
3275	Sikaiana	Sikaiana	sika1261	1394	bone	ivi	ivi	POLLEX	5241	987			i v i
3567	North_Marquesan	Marquesan	nort2845	1394	bone	ivi	ivi	POLLEX	5036	987			i v i
#
4481	Ra’ivavae	Ra'ivavae	aust1304	1531	branch	ʔāmama Gāʔau	ʔāmama Gāʔau	Tamaititahio-1213-2015	291257	522			ʔ aː m a m a ɢ aː ʔ a u
4700	Tuamotuan	Tuamotu	tuam1242	1531	branch	raakau	raakau	POLLEX	40230	15			r aː k a u
830	Maori	Maori	maor1246	1531	branch	manga	manga	Biggs-85-2005	40069	522			m a ŋ a
5212	Rurutuan	Rurutuan	aust1304	1531	branch	ʔaamaʔa	ʔaamaʔa	Meyer-128-2005	40112	522			ʔ aː m a ʔ a
1273	Tahitian	Tahitian (Modern)	tahi1242	1531	branch	'aama'a	'aama'a	Clark-173-2005	40157	522			ʔ aː m a ʔ a
1710	Rapanui	Rapanui (Easter Island)	rapa1244	1531	branch	maga	maga	POLLEX	130643	522			m a g a
1967	Mangareva	Mangareva	mang1401	1531	branch	rara	rara	POLLEX	40223	15			r a r a
3170	Sikaiana	Sikaiana	sika1261	1531	branch	laa	laa	POLLEX	40227	15			l aː
3424	North_Marquesan	Marquesan	nort2845	1531	branch	àà	àà	POLLEX	40022	15			ʔ a ʔ a
5720	Hawaiian	Hawaiian	hawa1245	1531	branch	lālā	lālā	71458	40036	15			l aː l aː
#
4827	Tuamotuan	Tuamotu	tuam1242	1402	breast	koouma	koouma	POLLEX	6315	1210			k oː u m a
4571	Ra’ivavae	Ra'ivavae	aust1304	1402	breast	ʔouma	ʔouma	Tamaititahio-1213-2015	291168	1210			ʔ o u m a
926	Maori	Maori	maor1246	1402	breast	uu	uu	Biggs-85-2005	6154	16			uː
1377	Tahitian	Tahitian (Modern)	tahi1242	1402	breast	tiitii	tiitii	Clark-173-2005	6242	1085			t iː t iː
1823	Rapanui	Rapanui (Easter Island)	rapa1244	1402	breast	û	û	POLLEX	133520	16		u'u	ʔ uː
2087	Mangareva	Mangareva	mang1401	1402	breast	kuperu	kuperu	POLLEX	321415	559			k u p e r u
5823	Hawaiian	Hawaiian	hawa1245	1402	breast	ū	ū	71458	6121	16			uː
5334	Rurutuan	Rurutuan	aust1304	1402	breast	tiitii	tiitii	Meyer-128-2005	88341	1085			t iː t iː
5333	Rurutuan	Rurutuan	aust1304	1402	breast	ʔoouma	ʔoouma	Meyer-128-2005	88342	1210			ʔ oː u m a
3272	Sikaiana	Sikaiana	sika1261	1402	breast	uu	uu	POLLEX	6312	16			uː
3563	North_Marquesan	Marquesan	nort2845	1402	breast	ki'i nene	ki'i nene	POLLEX	135703	742			k i ʔ i n e n e
3564	North_Marquesan	Marquesan	nort2845	1402	breast	u	u	POLLEX	6107	16			u
#
4533	Ra’ivavae	Ra'ivavae	aust1304	2099	child	tamaGiʔi	tamaGiʔi	Tamaititahio-1213-2015	291205	1086			t a m a ɢ i ʔ i
4776	Tuamotuan	Tuamotu	tuam1242	2099	child	tamaariki	tamaariki	POLLEX	91152	1086			t a m aː r i k i
4777	Tuamotuan	Tuamotu	tuam1242	2099	child	tama	tama	POLLEX	91151	1086			t a m a
888	Maori	Maori	maor1246	2099	child	tamaiti	tamaiti	Biggs-85-2005	19720	1086			t a m a i t i
1336	Tahitian	Tahitian (Modern)	tahi1242	2099	child	tamari'i	tamari'i	Clark-173-2005	19808	1086			t a m a r i ʔ i
1780	Rapanui	Rapanui (Easter Island)	rapa1244	2099	child	poki	poki	POLLEX	130650	449			p o k i
2042	Mangareva	Mangareva	mang1401	2099	child	toromiki	toromiki	POLLEX	321481	552			t o r o m i k i
5285	Rurutuan	Rurutuan	aust1304	2099	child	maʔuru	maʔuru	Meyer-128-2005	91125	999			m a ʔ u r u
5286	Rurutuan	Rurutuan	aust1304	2099	child	tamariʔi	tamariʔi	Meyer-128-2005	91124	1086			t a m a r i ʔ i
3231	Sikaiana	Sikaiana	sika1261	2099	child	tamaliki/liki	tamaliki	POLLEX	91148	1086		tamalliki // tamalikiliki	t a m a l i k i
3513	North_Marquesan	Marquesan	nort2845	2099	child	tama	tama	POLLEX	19673	1086			t a m a
5781	Hawaiian	Hawaiian	hawa1245	2099	child	keiki	keiki	71458	19687	1058			k e i k i
#
4467	Ra’ivavae	Ra'ivavae	aust1304	1489	cloud	ata	ata	Tamaititahio-1213-2015	291271	886			a t a
4676	Tuamotuan	Tuamotu	tuam1242	1489	cloud	titi	titi	POLLEX	107954	295			t i t i
4677	Tuamotuan	Tuamotu	tuam1242	1489	cloud	ao	ao	POLLEX	107953	239			a o
809	Maori	Maori	maor1246	1489	cloud	kapua	kapua	Biggs-85-2005	46495	239			k a p u a
5192	Rurutuan	Rurutuan	aust1304	1489	cloud	ata	ata	Meyer-128-2005	46538	986			a t a
1254	Tahitian	Tahitian (Modern)	tahi1242	1489	cloud	ata	ata	Clark-173-2005	46583	278			a t a
5700	Hawaiian	Hawaiian	hawa1245	1489	cloud	ao	ao	71458	46462	239			a o
1690	Rapanui	Rapanui (Easter Island)	rapa1244	1489	cloud	ragi	ragi	POLLEX	133522	668			r a g i
1691	Rapanui	Rapanui (Easter Island)	rapa1244	1489	cloud	kohu	kohu	POLLEX	46674	337			k o h u
1945	Mangareva	Mangareva	mang1401	1489	cloud	ao	ao	POLLEX	46649	239			a o
3153	Sikaiana	Sikaiana	sika1261	1489	cloud	lehuna	lehuna	POLLEX	145928	917			l e h u n a
3402	North_Marquesan	Marquesan	nort2845	1489	cloud	ao (i)	ao	POLLEX	46448	239			a o
#
4460	Ra’ivavae	Ra'ivavae	aust1304	1287	cold	haumāGū	haumāGū	Tamaititahio-1213-2015	291278	1278			h a u m aː ɢ uː
4660	Tuamotuan	Tuamotu	tuam1242	1287	cold	toketoke	toketoke	POLLEX	122721	1386			t o k e t o k e
4661	Tuamotuan	Tuamotu	tuam1242	1287	cold	anu	anu	POLLEX	122720	1316			a n u
4662	Tuamotuan	Tuamotu	tuam1242	1287	cold	makariri	makariri	POLLEX	122719	17			m a k a r i r i
800	Maori	Maori	maor1246	1287	cold	makariri	makariri	Biggs-85-2005	49351	17			m a k a r i r i
5182	Rurutuan	Rurutuan	aust1304	1287	cold	toʔetoʔe	toʔetoʔe	Meyer-128-2005	49394	1386			t o ʔ e t o ʔ e
1245	Tahitian	Tahitian (Modern)	tahi1242	1287	cold	to'eto'e	to'eto'e	Clark-173-2005	49439	1386			t o ʔ e t o ʔ e
1678	Rapanui	Rapanui (Easter Island)	rapa1244	1287	cold	takeo	takeo	POLLEX	130640	1386			t a k e o
1934	Mangareva	Mangareva	mang1401	1287	cold	makariri	makariri	POLLEX	321556	17		makariri	m a k a r i r i
1935	Mangareva	Mangareva	mang1401	1287	cold	anu	anu	POLLEX	122718	1316			a n u
5690	Hawaiian	Hawaiian	hawa1245	1287	cold	anu	anu	71458	49318	1316			a n u
3145	Sikaiana	Sikaiana	sika1261	1287	cold	makalili	makalili	POLLEX	49509	17			m a k a l i l i
3392	North_Marquesan	Marquesan	nort2845	1287	cold	kamariri	kamariri	POLLEX	135729	17		kamaìì	k a m a r i r i
3393	North_Marquesan	Marquesan	nort2845	1287	cold	anu	anu	POLLEX	122702	1316			a n u
3394	North_Marquesan	Marquesan	nort2845	1287	cold	makkarede	makarere	POLLEX	122701	17		makaìì	m a k a r e r e
#
4433	Ra’ivavae	Ra'ivavae	aust1304	1725	correct, true	mau	mau	Tamaititahio-1213-2015	291305	118			m a u
4627	Tuamotuan	Tuamotu	tuam1242	1725	correct, true	tika	tika	POLLEX	59151	1387			t i k a
772	Maori	Maori	maor1246	1725	correct, true	tika	tika	Biggs-85-2005	58990	1387			t i k a
5149	Rurutuan	Rurutuan	aust1304	1725	correct, true	parau mau	parau mau	Meyer-128-2005	118878	118		mau	p a r a u m a u
5150	Rurutuan	Rurutuan	aust1304	1725	correct, true	ʔaafaro	ʔaafaro	Meyer-128-2005	118876	782			ʔ aː f a r o
5151	Rurutuan	Rurutuan	aust1304	1725	correct, true	tano	tano	Meyer-128-2005	118875	1371			t a n o
1215	Tahitian	Tahitian (Modern)	tahi1242	1725	correct, true	'aafaro	'aafaro	Clark-173-2005	80773	782			ʔ aː f a r o
1216	Tahitian	Tahitian (Modern)	tahi1242	1725	correct, true	tano	tano	Clark-173-2005	80772	1317			t a n o
5661	Hawaiian	Hawaiian	hawa1245	1725	correct, true	'oiā'i'o	'oiā'i'o	71458	58957	1040			ʔ o i aː ʔ i ʔ o
1641	Rapanui	Rapanui (Easter Island)	rapa1244	1725	correct, true	titika	titika	POLLEX	130636	1387			t i t i k a
1894	Mangareva	Mangareva	mang1401	1725	correct, true	mau	mau	POLLEX	321581	118			m a u
1895	Mangareva	Mangareva	mang1401	1725	correct, true	tika	tika	POLLEX	59144	1387			t i k a
3116	Sikaiana	Sikaiana	sika1261	1725	correct, true	tonu	tonu	POLLEX	59148	1317			t o n u
3345	North_Marquesan	Marquesan	nort2845	1725	correct, true	toitoi	toitoi	POLLEX	135743	835			t o i t o i
3346	North_Marquesan	Marquesan	nort2845	1725	correct, true	mea hei	mea hei	POLLEX	135742	717			m e a h e i
#
4431	Ra’ivavae	Ra'ivavae	aust1304	1225	day	mahana	mahana	Tamaititahio-1213-2015	291307	1318			m a h a n a
4624	Tuamotuan	Tuamotu	tuam1242	1225	day	ao	ao	POLLEX	59865	18			a o
769	Maori	Maori	maor1246	1225	day	raa	raa	Biggs-85-2005	119456	1211			r aː
770	Maori	Maori	maor1246	1225	day	ao	ao	Biggs-85-2005	119455	18			a o
5146	Rurutuan	Rurutuan	aust1304	1225	day	maʔana	maʔana	Meyer-128-2005	118880	1318			m a ʔ a n a
5147	Rurutuan	Rurutuan	aust1304	1225	day	ao	ao	Meyer-128-2005	118879	18			a o
1213	Tahitian	Tahitian (Modern)	tahi1242	1225	day	ao	ao	Clark-173-2005	59792	18			a o
5659	Hawaiian	Hawaiian	hawa1245	1225	day	lā	lā	71458	59671	1211			l aː
1639	Rapanui	Rapanui (Easter Island)	rapa1244	1225	day	raa	raa	POLLEX	130635	1211			r aː
1891	Mangareva	Mangareva	mang1401	1225	day	ao	ao	POLLEX	321579	18			a o
1892	Mangareva	Mangareva	mang1401	1225	day	ao	ao	POLLEX	59858	18			a o
3114	Sikaiana	Sikaiana	sika1261	1225	day	aso	aso	POLLEX	119468	18		aho	a s o
3342	North_Marquesan	Marquesan	nort2845	1225	day	oatea	oatea	POLLEX	135744	633			o a t e a
3343	North_Marquesan	Marquesan	nort2845	1225	day	ao	ao	POLLEX	59657	18			a o
#
4578	Ra’ivavae	Ra'ivavae	aust1304	1230	dirty	Gepo	Gepo	Tamaititahio-1213-2015	291161	1388			ɢ e p o
934	Maori	Maori	maor1246	1230	dirty	paru	paru	Biggs-85-2005	3298	1212			p a r u
1386	Tahitian	Tahitian (Modern)	tahi1242	1230	dirty	repo	repo	Clark-173-2005	3386	1388			r e p o
4838	Tuamotuan	Tuamotu	tuam1242	1230	dirty	hava	hava	POLLEX	3459	1319			h a v a
1835	Rapanui	Rapanui (Easter Island)	rapa1244	1230	dirty	one	one	POLLEX	133528	1462			o n e
1836	Rapanui	Rapanui (Easter Island)	rapa1244	1230	dirty	hava	hava	POLLEX	133527	1319		haba/haba	h a v a
2099	Mangareva	Mangareva	mang1401	1230	dirty	paneu	paneu	POLLEX	321407	562			p a n e u
5832	Hawaiian	Hawaiian	hawa1245	1230	dirty	lepo	lepo	71458	3265	1388			l e p o
3280	Sikaiana	Sikaiana	sika1261	1230	dirty	sava	sava	POLLEX	87950	1319			s a v a
3281	Sikaiana	Sikaiana	sika1261	1230	dirty	pela	pela	POLLEX	87949	1212			p e l a
3572	North_Marquesan	Marquesan	nort2845	1230	dirty	hava	hava	POLLEX	87932	1319			h a v a
3573	North_Marquesan	Marquesan	nort2845	1230	dirty	paàpaà	paàpaà	POLLEX	87931	1212			p a ʔ a p a ʔ a
5343	Rurutuan	Rurutuan	aust1304	1230	dirty	repo	repo	Meyer-128-2005	3341	1388			r e p o
#
5737	Hawaiian	Hawaiian	hawa1245	2009	dog	'īlio	'īlio	71458	33967	1213			ʔ iː l i o
4496	Ra’ivavae	Ra'ivavae	aust1304	2009	dog	ʔuGi	ʔuGi	Tamaititahio-1213-2015	291242	1213			ʔ u ɢ i
4718	Tuamotuan	Tuamotu	tuam1242	2009	dog	kurio	kurio	POLLEX	89869	1213		kuri/o // kuri	k u r i o
848	Maori	Maori	maor1246	2009	dog	kurii	kurii	Biggs-85-2005	34000	1213			k u r iː
5232	Rurutuan	Rurutuan	aust1304	2009	dog	ʔuurii	ʔuurii	Meyer-128-2005	34043	1213			ʔ uː r iː
1292	Tahitian	Tahitian (Modern)	tahi1242	2009	dog	'urii	'urii	Clark-173-2005	34088	1213			ʔ u r iː
1728	Rapanui	Rapanui (Easter Island)	rapa1244	2009	dog	paihega	paihega	POLLEX	133529	437			p a i h e g a
1729	Rapanui	Rapanui (Easter Island)	rapa1244	2009	dog	kuri	kuri	POLLEX	34179	1213			k u r i
1988	Mangareva	Mangareva	mang1401	2009	dog	kurī	kurī	POLLEX	321518	1213		kuri	k u r iː
3189	Sikaiana	Sikaiana	sika1261	2009	dog	kulii	kulii	POLLEX	34158	1213			k u l iː
3446	North_Marquesan	Marquesan	nort2845	2009	dog	nuhe	nuhe	POLLEX	76903	729		peto	n u h e
3447	North_Marquesan	Marquesan	nort2845	2009	dog	ku'i	ku'i	POLLEX	153626	1213			k u ʔ i
#
4459	Ra’ivavae	Ra'ivavae	aust1304	1398	dry	maGo	maGo	Tamaititahio-1213-2015	291279	296			m a ɢ o
4659	Tuamotuan	Tuamotu	tuam1242	1398	dry	maroo	maroo	POLLEX	49869	296			m a r oː
799	Maori	Maori	maor1246	1398	dry	maroke	maroke	Biggs-85-2005	49708	296			m a r o k e
5181	Rurutuan	Rurutuan	aust1304	1398	dry	maroo	maroo	Meyer-128-2005	49751	296			m a r oː
1244	Tahitian	Tahitian (Modern)	tahi1242	1398	dry	maroo	maroo	Clark-173-2005	49796	296			m a r oː
1677	Rapanui	Rapanui (Easter Island)	rapa1244	1398	dry	pakapaka	pakapaka	POLLEX	133531	240		paka/paka // paka	p a k a p a k a
1933	Mangareva	Mangareva	mang1401	1398	dry	maro	maro	POLLEX	321557	296			m a r o
5689	Hawaiian	Hawaiian	hawa1245	1398	dry	malo'o	malo'o	71458	49675	296			m a l o ʔ o
3144	Sikaiana	Sikaiana	sika1261	1398	dry	masa	masa	POLLEX	49866	190			m a s a
3390	North_Marquesan	Marquesan	nort2845	1398	dry	mo'o	mo'o	POLLEX	135730	296			m o ʔ o
3391	North_Marquesan	Marquesan	nort2845	1398	dry	pakaka	pakaka	POLLEX	119483	240		pa/paka/ // paka	p a k a k a
#
4509	Ra’ivavae	Ra'ivavae	aust1304	379	dull, blunt	papa	papa	Tamaititahio-1213-2015	291229	899			p a p a
4737	Tuamotuan	Tuamotu	tuam1242	379	dull, blunt	tii/muu	tii	POLLEX	90661	120		tuu/muu	t iː
862	Maori	Maori	maor1246	379	dull, blunt	puuhuki	puuhuki	Biggs-85-2005	29002	454			p uː h u k i
5251	Rurutuan	Rurutuan	aust1304	379	dull, blunt	mania	mania	Meyer-128-2005	92436	191			m a n i a
5252	Rurutuan	Rurutuan	aust1304	379	dull, blunt	tuumuu	tuumuu	Meyer-128-2005	92435	120			t uː m uː
1306	Tahitian	Tahitian (Modern)	tahi1242	379	dull, blunt	mania	mania	Clark-173-2005	29090	191			m a n i a
1747	Rapanui	Rapanui (Easter Island)	rapa1244	379	dull, blunt	puni	puni	POLLEX	130647	783			p u n i
2006	Mangareva	Mangareva	mang1401	379	dull, blunt	moimoi	moimoi	POLLEX	321506	542			m o i m o i
3205	Sikaiana	Sikaiana	sika1261	379	dull, blunt	matapū	matapū	POLLEX	145968	783			m a t a p uː
3472	North_Marquesan	Marquesan	nort2845	379	dull, blunt	puriki	puriki	POLLEX	135715	454			p u r i k i
3473	North_Marquesan	Marquesan	nort2845	379	dull, blunt	tumué	tumué	POLLEX	75978	120		mué	t u m u ʔ e
5753	Hawaiian	Hawaiian	hawa1245	379	dull, blunt	[kū]mūmū	mūmū	71458	28969	120			m uː m uː
#
933	Maori	Maori	maor1246	2	dust	puehu	puehu	Biggs-85-2005	195120	21		pu|ehu	p u e h u
1384	Tahitian	Tahitian (Modern)	tahi1242	2	dust	repo puehu	repo puehu	Clark-173-2005	87978	21			r e p o p u e h u
1385	Tahitian	Tahitian (Modern)	tahi1242	2	dust	hu'ahuaa	hu'ahuaa	Clark-173-2005	87977	1458			h u ʔ a h u aː
1831	Rapanui	Rapanui (Easter Island)	rapa1244	2	dust	pugaehu	pugaehu	POLLEX	133534	21			p u g a e h u
1832	Rapanui	Rapanui (Easter Island)	rapa1244	2	dust	garahu	garahu	POLLEX	133533	21			g a r a h u
1833	Rapanui	Rapanui (Easter Island)	rapa1244	2	dust	huga	huga	POLLEX	133532	466		huŋa	h u g a
2097	Mangareva	Mangareva	mang1401	2	dust	e'u	e'u	POLLEX	321408	21		èu	e ʔ u
2098	Mangareva	Mangareva	mang1401	2	dust	puèu	puèu	POLLEX	87979	21			p u ʔ e u
5830	Hawaiian	Hawaiian	hawa1245	2	dust	'e'a	'e'a	71458	71897	1458			ʔ e ʔ a
5831	Hawaiian	Hawaiian	hawa1245	2	dust	'ehu	'ehu	71458	71896	21			ʔ e h u
4837	Tuamotuan	Tuamotu	tuam1242	2	dust	puuehu	puuehu	POLLEX	3816	21			p uː e h u
3279	Sikaiana	Sikaiana	sika1261	2	dust	lehu	lehu	POLLEX	145924	21			l e h u
5342	Rurutuan	Rurutuan	aust1304	2	dust	ʔuʔaʔuʔa	ʔuʔaʔuʔa	Meyer-128-2005	3698	1458			ʔ u ʔ a ʔ u ʔ a
3571	North_Marquesan	Marquesan	nort2845	2	dust	'epo	'epo	POLLEX	3608	1458			ʔ e p o
#
4547	Ra’ivavae	Ra'ivavae	aust1304	1247	ear	taGiʔa	taGiʔa	Tamaititahio-1213-2015	291192	22			t a ɢ i ʔ a
4792	Tuamotuan	Tuamotu	tuam1242	1247	ear	tariŋa	tariŋa	POLLEX	15240	22			t a r i ŋ a
901	Maori	Maori	maor1246	1247	ear	taringa	taringa	Biggs-85-2005	15079	22			t a r i ŋ a
1350	Tahitian	Tahitian (Modern)	tahi1242	1247	ear	tari'a	tari'a	Clark-173-2005	15167	22			t a r i ʔ a
1795	Rapanui	Rapanui (Easter Island)	rapa1244	1247	ear	tariga	tariga	POLLEX	133535	22		tariŋa	t a r i g a
