ID	DOCULECT	DOCULECT_NAME_IN_SOURCE	CONCEPT	GLOTTOCODE	VALUE	CONCEPTICON_ID	LANGID	GLOSSID	ISO	SOURCE	COMMENT	COGNACY	LOAN	LEXIBANK_ID	FORM	SEGMENTS	BVD_ID	VARIANTS	COG	COGID	CVCV
6135	Rarotongan_58	Rarotongan	dirty	raro1241	repo	1230	58	10	rar	POLLEX	Dirty, soiled, foul, dirt, muck, mud, to shit (Bse)  Stained, smeared, sullied (Bse)	9	False	abvd-abvd-58-16	repo	r e p o	87933		9---dirty	1388	cvcv
6345	Penrhyn_235	Penrhyn	dirty	penr1237	sava	1230	235	10	pnh	POLLEX	Filthy	8	False	abvd-abvd-235-11	sava	s a v a	87948		8---dirty	1319	cvcv
6604	Nukuria_1212	Nukeria	dirty	nuku1259	kerekere	1230	1212	10	nur	Davletshin-1212-2015	(s.)	10	False	abvd-abvd-1212-13	kerekere	k e r e + k e r e	290873		10---dirty	119	cvcvcvcv
6898	Samoan_118	Samoan	dirty	samo1305	ʔeleʔelea	1230	118	10	smo	Blust-118-2005		10	False	abvd-abvd-118-12	ʔeleʔelea	ʔ e l e + ʔ e l e + a	3331		10---dirty	119	cvcvcvcvv
7161	RennellBellona_206	Rennellese	dirty	renn1242	pagapaga	1230	206	10	mnv	POLLEX	Soft, as spoiled baked fish, soaked geemugi nuts (Ebt)	7	False	abvd-abvd-206-10	pagapaga	p a g a + p a g a	3419		7---dirty	1212	cvcvcvcv
7413	Tuvalu_753	Nanumea	dirty	tuva1244	kelekelea	1230	753	10	tvl	29903		10	False	abvd-abvd-753-18	kelekelea	k e l e + k e l e + a	192240		10---dirty	119	cvcvcvcvv
7414	Tuvalu_753	Nanumea	dirty	tuva1244	pala	1230	753	10	tvl	29903		7	False	abvd-abvd-753-17	pala	p a l a	192239		7---dirty	1212	cvcv
7644	Anuta_253	Anuta	dirty	anut1237	parapara	1230	253	10	aud	POLLEX	Mud (Fbg)	7	False	abvd-abvd-253-12	parapara	p a r a + p a r a	3466		7---dirty	1212	cvcvcvcv
133	VaeakauTaumako_375	Vaeakau-Taumako	dog	pile1238	kulii	2009	375	96	piv	Hovdhaugen-375-2009		7	False	abvd-abvd-375-123	kulii	k u l iː	89497		7---dog	1213	cvcv
382	Wallisian_258	Uvea, East	dog	wall1257	kulii	2009	258	96	wls	POLLEX	Dog	7	False	abvd-abvd-258-142	kulii	k u l iː	34173		7---dog	1213	cvcv
848	Maori_85	Maori	dog	maor1246	kurii	2009	85	96	mri	Biggs-85-2005		7	False	abvd-abvd-85-98	kurii	k u r iː	34000		7---dog	1213	cvcv
1054	Kapingamarangi_217	Kapingamarangi	dog	kapi1249	(ti)pana	2009	217	96	kpg	POLLEX			False	abvd-abvd-217-134	pana	p a n a	168026		1054---dog	171	cvcv
1292	Tahitian_173	Tahitian (Modern)	dog	tahi1242	'urii	2009	173	96	tah	Clark-173-2005		7	False	abvd-abvd-173-108	'urii	ʔ u r iː	34088		7---dog	1213	cvcv
1503	Emae_1030	Emae (Makatea)	dog	emae1237	kuri	2009	1030	96	mmw	52375		7	False	abvd-abvd-1030-86	kuri	k u r i	281645		7---dog	1213	cvcv
1728	Rapanui_264	Rapanui (Easter Island)	dog	rapa1244	paihega	2009	264	96	rap	POLLEX			False	abvd-abvd-264-151	paihega	p a i h e g a	133529		1728---dog	437	cvvcvcv
1729	Rapanui_264	Rapanui (Easter Island)	dog	rapa1244	kuri	2009	264	96	rap	POLLEX	Dog	7	False	abvd-abvd-264-150	kuri	k u r i	34179		7---dog	1213	cvcv
1988	Mangareva_239	Mangareva	dog	mang1401	kurī	2009	239	96	mrv	POLLEX		7	False	abvd-abvd-239-168	kurī	k u r iː	321518	kuri	7---dog	1213	cvcv
2225	Luangiua_238	Luangiua	dog	onto1237	poi	2009	238	96	ojv	POLLEX	dog		False	abvd-abvd-238-107	poi	p o i	146612		2225---dog	579	cvv
2449	TongaTongaIslands_136	Tongan	dog	tong1325	kulī	2009	136	96	ton	117207		7	False	abvd-abvd-136-103	kulī	k u l iː	34051		7---dog	1213	cvcv
2677	RakahangaManihiki_589	Manihiki	dog	raka1237	kurii	2009	589	96	rkh	Clark-589-2008		7	False	abvd-abvd-589-168	kurii	k u r iː	153299		7---dog	1213	cvcv
2952	Tikopia_155	Tikopia	dog	tiko1237	kuri	2009	155	96	tkp	POLLEX	Dog	7	False	abvd-abvd-155-127	kuri	k u r i	34070		7---dog	1213	cvcv
3189	Sikaiana_243	Sikaiana	dog	sika1261	kulii	2009	243	96	sky	POLLEX	Dog	7	False	abvd-abvd-243-112	kulii	k u l iː	34158		7---dog	1213	cvcv
3446	NorthMarquesan_38	Marquesan	dog	nort2845	nuhe	2009	38	96	mrq	POLLEX	Southern MRQ, problematic?		False	abvd-abvd-38-174	nuhe	n u h e	76903	peto	3446---dog	729	cvcv
3447	NorthMarquesan_38	Marquesan	dog	nort2845	ku'i	2009	38	96	mrq	POLLEX	Probable arch. form - as dogs were lost in the Marquesas by the time the Europeans arrived.	7	False	abvd-abvd-38-173	ku'i	k u ʔ i	153626		7---dog	1213	cvcv
3740	EastFutuna_210	Futuna, East	dog	east2447	kulii	2009	210	96	fud	POLLEX	Dog	7	False	abvd-abvd-210-157	kulii	k u l iː	34125		7---dog	1213	cvcv
4057	Pukapuka_152	Pukapuka	dog	puka1242	puakaoa	2009	152	96	pkp	Salisbury-152-2005			False	abvd-abvd-152-182	puakaoa	p u a k a + o a	76915		4057---dog	822	cvvcvvv
4058	Pukapuka_152	Pukapuka	dog	puka1242	kulī	2009	152	96	pkp	Salisbury-152-2005		7	False	abvd-abvd-152-181	kulī	k u l iː	76914		7---dog	1213	cvcv
4305	Mele-Fila_1163	Fila	dog	mele1250	kori	2009	1163	96	mxe	52375		7	False	abvd-abvd-1163-83	kori	k o r i	281655		7---dog	1213	cvcv
4496	Austral_1213	Ra'ivavae	dog	aust1304	ʔuGi	2009	1213	96	aut	Tamaititahio-1213-2015		7	False	abvd-abvd-1213-92	ʔuGi	ʔ u ɢ i	291242		7---dog	1213	cvcv
4718	Tuamotuan_246	Tuamotu	dog	tuam1242	kurio	2009	246	96	pmt	POLLEX	Dog (Stn)	7	False	abvd-abvd-246-144	kurio	k u r i o	89869	kuri/o // kuri	7---dog	1213	cvcvv
4978	Niuean_247	Niue	dog	niue1239	kulii	2009	247	96	niu	POLLEX	Dog	7	False	abvd-abvd-247-136	kulii	k u l iː	34162		7---dog	1213	cvcv
5232	Austral_128	Rurutuan	dog	aust1304	ʔuurii	2009	128	96	aut	Meyer-128-2005		7	False	abvd-abvd-128-131	ʔuurii	ʔ uː r iː	34043		7---dog	1213	cvcv
5491	FutunaAniwa_156	Futuna-Aniwa	dog	futu1245	kuli	2009	156	96	fut	POLLEX		7	False	abvd-abvd-156-147	kuli	k u l i	34071		7---dog	1213	cvcv
5737	Hawaiian_52	Hawaiian	dog	hawa1245	'īlio	2009	52	96	haw	71458		7	True	abvd-abvd-52-110	'īlio	ʔ iː l i o	33967		7---dog	1213	cvcvv
5998	Rarotongan_58	Rarotongan	dog	raro1241	kurii	2009	58	96	rar	POLLEX	Dog	7	False	abvd-abvd-58-175	kurii	k u r iː	33973		7---dog	1213	cvcv
6256	Penrhyn_235	Penrhyn	dog	penr1237	kurii	2009	235	96	pnh	POLLEX	Dog	7	False	abvd-abvd-235-101	kurii	k u r iː	34150		7---dog	1213	cvcv
6492	Nukuria_1212	Nukeria	dog	nuku1259	manu-kai-tama	2009	1212	96	nur	Davletshin-1212-2015	Post-Contact: lit. "bird eating humans"		False	abvd-abvd-1212-136	manu-kai-tama	m a n u + k a i + t a m a	291028		6492---dog	1157	cvcv+cvv+cvcv
6789	Samoan_118	Samoan	dog	samo1305	maile	2009	118	96	smo	Blust-118-2005			False	abvd-abvd-118-125	maile	m a i l e	167309		6789---dog	1192	cvvcv
6790	Samoan_118	Samoan	dog	samo1305	ʔulī	2009	118	96	smo	Blust-118-2005	polite word for dog, rarely used.	7	False	abvd-abvd-118-124	ʔulī	ʔ u l iː	34033		7---dog	1213	cvcv
7050	RennellBellona_206	Rennellese	dog	renn1242	kugi	2009	206	96	mnv	POLLEX	Dog	7	False	abvd-abvd-206-125	kugi	k u g i	34121		7---dog	1213	cvcv
7311	Tuvalu_753	Nanumea	dog	tuva1244	kulii	2009	753	96	tvl	29903		7	False	abvd-abvd-753-129	kulii	k u l iː	192121		7---dog	1213	cvcv
7551	Anuta_253	Anuta	dog	anut1237	korii	2009	253	96	aud	POLLEX	Dog	7	False	abvd-abvd-253-112	korii	k o r iː	34168		7---dog	1213	cvcv
86	VaeakauTaumako_375	Vaeakau-Taumako	dry	pile1238	mathuu	1398	375	140	piv	Hovdhaugen-375-2009		66	False	abvd-abvd-375-171	mathuu	m a tʰ uː	122613		66---dry	1169	cvcv
87	VaeakauTaumako_375	Vaeakau-Taumako	dry	pile1238	mangoa	1398	375	140	piv	Hovdhaugen-375-2009		1	False	abvd-abvd-375-170	mangoa	m a ŋ o a	122612		1---dry	19	cvcvv
326	Wallisian_258	Uvea, East	dry	wall1257	malo	1398	258	140	wls	POLLEX	Seche (Btn)	13	False	abvd-abvd-258-205	malo	m a l o	120827		13---dry	296	cvcv
327	Wallisian_258	Uvea, East	dry	wall1257	maha	1398	258	140	wls	POLLEX	Empty, dry	11	False	abvd-abvd-258-204	maha	m a h a	120826		11---dry	190	cvcv
571	Polynesian_658	Proto-Polynesian	dry	poly1242	*matuqu	1398	658	140		PawleyOC		66	False	abvd-abvd-658-157	*matuqu	m a t u ʔ u	169818		66---dry	1169	cvcvcv
799	Maori_85	Maori	dry	maor1246	maroke	1398	85	140	mri	Biggs-85-2005		13	False	abvd-abvd-85-147	maroke	m a r o + k e	49708		13---dry	296	cvcvcv
1014	Kapingamarangi_217	Kapingamarangi	dry	kapi1249	mango	1398	217	140	kpg	POLLEX		1	False	abvd-abvd-217-184	mango	m a ŋ o	168033		1---dry	19	cvcv
1244	Tahitian_173	Tahitian (Modern)	dry	tahi1242	maroo	1398	173	140	tah	Clark-173-2005		13	False	abvd-abvd-173-158	maroo	m a r oː	49796		13---dry	296	cvcv
1462	Emae_1030	Emae (Makatea)	dry	emae1237	maro	1398	1030	140	mmw	52375		13	False	abvd-abvd-1030-128	maro	m a r o	262077		13---dry	296	cvcv
1677	Rapanui_264	Rapanui (Easter Island)	dry	rapa1244	pakapaka	1398	264	140	rap	POLLEX		12	False	abvd-abvd-264-217	pakapaka	p a k a + p a k a	133531	paka/paka // paka	12---dry	240	cvcvcvcv
1933	Mangareva_239	Mangareva	dry	mang1401	maro	1398	239	140	mrv	POLLEX		13	False	abvd-abvd-239-249	maro	m a r o	321557		13---dry	296	cvcv
2183	Luangiua_238	Luangiua	dry	onto1237	paupaʔu	1398	238	140	ojv	POLLEX	dry	38	False	abvd-abvd-238-152	paupaʔu	p a u + p a ʔ u	146616		38---dry	772	cvvcvcv
2403	TongaTongaIslands_136	Tongan	dry	tong1325	mōmoa	1398	136	140	ton	117207		92?	False	abvd-abvd-136-150	mōmoa	m oː + m o a	49759		92?---dry	1431	cvcvv
2633	RakahangaManihiki_589	Manihiki	dry	raka1237	maroo	1398	589	140	rkh	Clark-589-2008		13	False	abvd-abvd-589-217	maroo	m a r oː	153334		13---dry	296	cvcv
2903	Tikopia_155	Tikopia	dry	tiko1237	maroo	1398	155	140	tkp	POLLEX	Dry (of vegetation), hence dead, parched (Fth)	13	False	abvd-abvd-155-176	maroo	m a r oː	120782		13---dry	296	cvcv
2904	Tikopia_155	Tikopia	dry	tiko1237	masa	1398	155	140	tkp	POLLEX	Empty, dry, of container of liquid; low, out, of tide (Fth)	11	False	abvd-abvd-155-175	masa	m a s a	120781		11---dry	190	cvcv
3144	Sikaiana_243	Sikaiana	dry	sika1261	masa	1398	243	140	sky	POLLEX	Dry	11	False	abvd-abvd-243-159	masa	m a s a	49866		11---dry	190	cvcv
3390	NorthMarquesan_38	Marquesan	dry	nort2845	mo'o	1398	38	140	mrq	POLLEX		13	False	abvd-abvd-38-254	mo'o	m o ʔ o	135730		13---dry	296	cvcv
3391	NorthMarquesan_38	Marquesan	dry	nort2845	pakaka	1398	38	140	mrq	POLLEX	Dur, coriace, non flexible (Dln)	12	False	abvd-abvd-38-253	pakaka	p a k a + k a	119483	pa/paka/ // paka	12---dry	240	cvcvcv
3679	EastFutuna_210	Futuna, East	dry	east2447	maloo	1398	210	140	fud	POLLEX		13	False	abvd-abvd-210-223	maloo	m a l oː	120786		13---dry	296	cvcv
3680	EastFutuna_210	Futuna, East	dry	east2447	masa	1398	210	140	fud	POLLEX		11	False	abvd-abvd-210-222	masa	m a s a	120785		11---dry	190	cvcv
3998	Pukapuka_152	Pukapuka	dry	puka1242	omoi	1398	152	140	pkp	Salisbury-152-2005	wipe dry	92?	False	abvd-abvd-152-247	omoi	o m o i	120780		92?---dry	1431	vcvv
3999	Pukapuka_152	Pukapuka	dry	puka1242	wakapakapaka	1398	152	140	pkp	Salisbury-152-2005	make dry	12	False	abvd-abvd-152-246	wakapakapaka	w a k a + p a k a + p a k a	120779	pakapaka	12---dry	240	cvcvcvcvcvcv
4262	Mele-Fila_1163	Fila	dry	mele1250	ma·tu	1398	1163	140	mxe	52375		66	False	abvd-abvd-1163-126	ma·tu	m a t u	262087		66---dry	1169	cv+cv
4459	Austral_1213	Ra'ivavae	dry	aust1304	maGo	1398	1213	140	aut	Tamaititahio-1213-2015		13	False	abvd-abvd-1213-129	maGo	m a ɢ o	291279		13---dry	296	cvcv
4659	Tuamotuan_246	Tuamotu	dry	tuam1242	maroo	1398	246	140	pmt	POLLEX	Dry, hard, solid (Stn)	13	False	abvd-abvd-246-207	maroo	m a r oː	49869		13---dry	296	cvcv
4921	Niuean_247	Niue	dry	niue1239	pakaka	1398	247	140	niu	POLLEX	Scorched (i) [<]	12	True	abvd-abvd-247-201	pakaka	p a k a + k a	120791		12---dry	240	cvcvcv
4922	Niuean_247	Niue	dry	niue1239	maha	1398	247	140	niu	POLLEX	Empty, dry	11	False	abvd-abvd-247-200	maha	m a h a	120790		11---dry	190	cvcv
5181	Austral_128	Rurutuan	dry	aust1304	maroo	1398	128	140	aut	Meyer-128-2005		13	False	abvd-abvd-128-184	maroo	m a r oː	49751		13---dry	296	cvcv
5439	FutunaAniwa_156	Futuna-Aniwa	dry	futu1245	masa	1398	156	140	fut	POLLEX	To dry up,  evaporate completely (Dty)	11	False	abvd-abvd-156-211	masa	m a s a	49884		11---dry	190	cvcv
5440	FutunaAniwa_156	Futuna-Aniwa	dry	futu1245	matu	1398	156	140	fut	POLLEX		66	False	abvd-abvd-156-210	matu	m a t u	49779		66---dry	1169	cvcv
5689	Hawaiian_52	Hawaiian	dry	hawa1245	malo'o	1398	52	140	haw	71458		13	False	abvd-abvd-52-158	malo'o	m a l o + ʔ o	49675		13---dry	296	cvcvcv
5940	Rarotongan_58	Rarotongan	dry	raro1241	maroo	1398	58	140	rar	POLLEX	Dry, withered (Bse)	13	False	abvd-abvd-58-238	maroo	m a r oː	49681		13---dry	296	cvcv
6213	Penrhyn_235	Penrhyn	dry	penr1237	masa	1398	235	140	pnh	POLLEX	Dry, calm	11	False	abvd-abvd-235-145	masa	m a s a	49858		11---dry	190	cvcv
6438	Nukuria_1212	Nukeria	dry	nuku1259	pakupaku	1398	1212	140	nur	Davletshin-1212-2015	(s.) a & b	38	False	abvd-abvd-1212-192	pakupaku	p a k u + p a k u	291058		38---dry	772	cvcvcvcv
6723	Samoan_118	Samoan	dry	samo1305	paʔupaʔu	1398	118	140	smo	Blust-118-2005		38	False	abvd-abvd-118-193	paʔupaʔu	p a ʔ u + p a ʔ u	216911		38---dry	772	cvcvcvcv
6724	Samoan_118	Samoan	dry	samo1305	paʔaʔa	1398	118	140	smo	Blust-118-2005		12	False	abvd-abvd-118-192	paʔaʔa	p a ʔ a + ʔ a	216910		12---dry	240	cvcvcv
6725	Samoan_118	Samoan	dry	samo1305	maŋo	1398	118	140	smo	Blust-118-2005		1	False	abvd-abvd-118-191	maŋo	m a ŋ o	49741		1---dry	19	cvcv
6996	RennellBellona_206	Rennellese	dry	renn1242	magoo	1398	206	140	mnv	POLLEX	Dead or dry, as leaves (Ebt)	13	False	abvd-abvd-206-181	magoo	m a g oː	120784		13---dry	296	cvcv
6997	RennellBellona_206	Rennellese	dry	renn1242	maamala	1398	206	140	mnv	POLLEX	To dry or be dry (Bst.1987)	1	False	abvd-abvd-206-180	maamala	m aː + m a l a	120783		1---dry	19	cvcvcv
7262	Tuvalu_753	Nanumea	dry	tuva1244	tauaki	1398	753	140	tvl	29903	to dry in the sun	91	False	abvd-abvd-753-187	tauaki	t a u a k i	192161		91---dry	1426	cvvvcv
7507	Anuta_253	Anuta	dry	anut1237	pakupaku	1398	253	140	aud	POLLEX	dry	38	False	abvd-abvd-253-159	pakupaku	p a k u + p a k u	146314		38---dry	772	cvcvcvcv
150	VaeakauTaumako_375	Vaeakau-Taumako	dull, blunt	pile1238	fuŋu	379	375	82	piv	Hovdhaugen-375-2009	blunt		False	abvd-abvd-375-105	fuŋu	f u ŋ u	147374		150---dull, blunt	388	cvcv
628	Polynesian_658	Proto-Polynesian	dull, blunt	poly1242	?*putu	379	658	82		PawleyOC	For PMP Blust (1993) gives both *dumpul and *pudul.  From the latter he derives POc *(b,p)urul.  From the former one would expect POc *ru(b,p)ul. There is no standout candidate for PPn or PCP. Geraghty 1983 proposes PEOc *pusuki.	1	False	abvd-abvd-658-96	?*putu	p u t u	170123	*mata putu	1---dull, blunt	20	cvcv
629	Polynesian_658	Proto-Polynesian	dull, blunt	poly1242	*penu	379	658	82		PawleyOC		12	False	abvd-abvd-658-95	*penu	p e n u	170125	*pengu	12---dull, blunt	241	cvcv
630	Polynesian_658	Proto-Polynesian	dull, blunt	poly1242	*paku	379	658	82		PawleyOC		61	False	abvd-abvd-658-93	*paku	p a k u	170127		61---dull, blunt	1116	cvcv
862	Maori_85	Maori	dull, blunt	maor1246	puuhuki	379	85	82	mri	Biggs-85-2005		18	False	abvd-abvd-85-84	puuhuki	p uː + h u k i	29002		18---dull, blunt	454	cvcvcv
1066	Kapingamarangi_217	Kapingamarangi	dull, blunt	kapi1249	mariri	379	217	82	kpg	POLLEX			False	abvd-abvd-217-119	mariri	m a r i r i	168023		1066---dull, blunt	173	cvcvcv
1306	Tahitian_173	Tahitian (Modern)	dull, blunt	tahi1242	mania	379	173	82	tah	Clark-173-2005		11	False	abvd-abvd-173-94	mania	m a n i a	29090		11---dull, blunt	191	cvcvv
1747	Rapanui_264	Rapanui (Easter Island)	dull, blunt	rapa1244	puni	379	264	82	rap	POLLEX		39	False	abvd-abvd-264-128	puni	p u n i	130647		39---dull, blunt	783	cvcv
2006	Mangareva_239	Mangareva	dull, blunt	mang1401	moimoi	379	239	82	mrv	POLLEX			False	abvd-abvd-239-146	moimoi	m o i + m o i	321506		2006---dull, blunt	542	cvvcvv
2238	Luangiua_238	Luangiua	dull, blunt	onto1237	puŋu	379	238	82	ojv	POLLEX	blunt	39	False	abvd-abvd-238-94	puŋu	p u ŋ u	146608		39---dull, blunt	783	cvcv
2464	TongaTongaIslands_136	Tongan	dull, blunt	tong1325	peku	379	136	82	ton	117207		12?	False	abvd-abvd-136-88	peku	p e k u	29053		12?---dull, blunt	286	cvcv
2688	RakahangaManihiki_589	Manihiki	dull, blunt	raka1237	tumaumou	379	589	82	rkh	Clark-589-2008		10	False	abvd-abvd-589-155	tumaumou	t u m a + u m o u	153291		10---dull, blunt	120	cvcvvcvv
2968	Tikopia_155	Tikopia	dull, blunt	tiko1237	paku	379	155	82	tkp	POLLEX	Blunt (Fth) [<]	12?	True	abvd-abvd-155-111	paku	p a k u	29072		12?---dull, blunt	286	cvcv
3205	Sikaiana_243	Sikaiana	dull, blunt	sika1261	matapū	379	243	82	sky	POLLEX	blunt	39,49	False	abvd-abvd-243-96	matapū	m a t a + p uː	145968		39---dull, blunt	783	cvcvcv
3472	NorthMarquesan_38	Marquesan	dull, blunt	nort2845	puriki	379	38	82	mrq	POLLEX	dull in modern NH, most likely derived from the word for donkey (after French burique), and hence metaphorically stupid, dull	18	False	abvd-abvd-38-143	puriki	p u + r i k i	135715		18---dull, blunt	454	cvcvcv
3473	NorthMarquesan_38	Marquesan	dull, blunt	nort2845	tumué	379	38	82	mrq	POLLEX		10	False	abvd-abvd-38-142	tumué	t u m u ʔ e	75978	mué	10---dull, blunt	120	cvcvcv
3762	EastFutuna_210	Futuna, East	dull, blunt	east2447	matatuka	379	210	82	fud	POLLEX		49	False	abvd-abvd-210-135	matatuka	m a t a + t u k a	90870		49---dull, blunt	935	cvcvcvcv
4081	Pukapuka_152	Pukapuka	dull, blunt	puka1242	penu	379	152	82	pkp	Salisbury-152-2005		12	False	abvd-abvd-152-149	penu	p e n u	75999		12---dull, blunt	241	cvcv
4082	Pukapuka_152	Pukapuka	dull, blunt	puka1242	tuma	379	152	82	pkp	Salisbury-152-2005		10	False	abvd-abvd-152-148	tuma	t u m a	75998		10---dull, blunt	120	cvcv
4509	Austral_1213	Ra'ivavae	dull, blunt	aust1304	papa	379	1213	82	aut	Tamaititahio-1213-2015			False	abvd-abvd-1213-79	papa	p a p a	291229		4509---dull, blunt	899	cvcv
4737	Tuamotuan_246	Tuamotu	dull, blunt	tuam1242	tii/muu	379	246	82	pmt	POLLEX	Pollex 06: Tuu/muu, tii/muu. :Blunt, dull (Stn).	10	False	abvd-abvd-246-123	tii	t iː	90661	tuu/muu	10---dull, blunt	120	cv
5251	Austral_128	Rurutuan	dull, blunt	aust1304	mania	379	128	82	aut	Meyer-128-2005		11	False	abvd-abvd-128-112	mania	m a n i a	92436		11---dull, blunt	191	cvcvv
5252	Austral_128	Rurutuan	dull, blunt	aust1304	tuumuu	379	128	82	aut	Meyer-128-2005		10	False	abvd-abvd-128-111	tuumuu	t uː + m uː	92435		10---dull, blunt	120	cvcv
5753	Hawaiian_52	Hawaiian	dull, blunt	hawa1245	[kū]mūmū	379	52	82	haw	71458		10	False	abvd-abvd-52-90	mūmū	m uː + m uː	28969		10---dull, blunt	120	cvcv
6023	Rarotongan_58	Rarotongan	dull, blunt	raro1241	mania	379	58	82	rar	POLLEX	Smooth, flat, blunt (Bse)	11	False	abvd-abvd-58-143	mania	m a n i a	28975		11---dull, blunt	191	cvcvv
6271	Penrhyn_235	Penrhyn	dull, blunt	penr1237	muu	379	235	82	pnh	POLLEX	Pollex 06: Muu/muu. :Not sharp, blunt (of husking stick, scissors, knives, etc) (Sta).	10	False	abvd-abvd-235-86	muu	m uː	90569		10---dull, blunt	120	cv
6511	Nukuria_1212	Nukeria	dull, blunt	nuku1259	matapuupuu	379	1212	82	nur	Davletshin-1212-2015	(?)	39,49	False	abvd-abvd-1212-115	matapuupuu	m a t a + p uː + p uː	290972		39---dull, blunt	783	cvcvcvcv
6809	Samoan_118	Samoan	dull, blunt	samo1305	matatupa	379	118	82	smo	Blust-118-2005		49	False	abvd-abvd-118-105	matatupa	m a t a + t u p a	29035		49---dull, blunt	935	cvcvcvcv
7067	RennellBellona_206	Rennellese	dull, blunt	renn1242	paluɣa	379	206	82	mnv	POLLEX	blunt	50	False	abvd-abvd-206-108	paluɣa	p a l u ɣ a	146570		50---dull, blunt	972	cvcvcv
7566	Anuta_253	Anuta	dull, blunt	anut1237	pengu	379	253	82	aud	POLLEX	Dull, not sharp (e.g. of a knife) (Fbg)	12	False	abvd-abvd-253-96	pengu	p e ŋ u	29170		12---dull, blunt	241	cvcv
235	VaeakauTaumako_375	Vaeakau-Taumako	dust	pile1238	ehu	2	375	11	piv	Hovdhaugen-375-2009		1	False	abvd-abvd-375-13	ehu	e h u	89419		1---dust	21	vcv
498	Wallisian_258	Uvea, East	dust	wall1257	efu	2	258	11	wls	POLLEX	Poussier, boue seche	1	False	abvd-abvd-258-16	efu	e f u	3828		1---dust	21	vcv
703	Polynesian_658	Proto-Polynesian	dust	poly1242	*efu	2	658	11		PawleyOC		1	False	abvd-abvd-658-15	*efu	e f u	169698		1---dust	21	vcv
933	Maori_85	Maori	dust	maor1246	puehu	2	85	11	mri	Biggs-85-2005		1, 74	False	abvd-abvd-85-13	puehu	p u + e h u	195120	pu|ehu	1---dust	21	cvvcv
1147	Kapingamarangi_217	Kapingamarangi	dust	kapi1249	bopobo	2	217	11	kpg	POLLEX			False	abvd-abvd-217-17	bopobo	b o p o b o	168013		1147---dust	224	cvcvcv
1384	Tahitian_173	Tahitian (Modern)	dust	tahi1242	repo puehu	2	173	11	tah	Clark-173-2005	repo puehu (scattered dirt)	1, 74	False	abvd-abvd-173-16	repo puehu	r e p o _ p u + e h u	87978		1---dust	21	cvcv_cvvcv
1385	Tahitian_173	Tahitian (Modern)	dust	tahi1242	hu'ahuaa	2	173	11	tah	Clark-173-2005	hu'ahuaa (little bits of anything)	X	False	abvd-abvd-173-15	hu'ahuaa	h u ʔ a h u aː	87977		X---dust	1458	cvcvcvv
1578	Emae_1030	Emae (Makatea)	dust	emae1237	refu	2	1030	11	mmw	52375		1, 68	False	abvd-abvd-1030-11	refu	r e f u	259807		1---dust	21	cvcv
1831	Rapanui_264	Rapanui (Easter Island)	dust	rapa1244	pugaehu	2	264	11	rap	POLLEX		1, 67	False	abvd-abvd-264-19	pugaehu	p u g a + e h u	133534		1---dust	21	cvcvvcv
1832	Rapanui_264	Rapanui (Easter Island)	dust	rapa1244	garahu	2	264	11	rap	POLLEX	embers, soot	1,68	False	abvd-abvd-264-18	garahu	g a + r a h u	133533		1---dust	21	cvcvcv
1833	Rapanui_264	Rapanui (Easter Island)	dust	rapa1244	huga	2	264	11	rap	POLLEX	reduced to powder [PPN *funga 'small pieces, crumbs, scraps -MW]		False	abvd-abvd-264-17	huga	h u g a	133532	huŋa	1833---dust	466	cvcv
2097	Mangareva_239	Mangareva	dust	mang1401	e'u	2	239	11	mrv	POLLEX		1	False	abvd-abvd-239-18	e'u	e ʔ u	321408	èu	1---dust	21	vcv
2098	Mangareva_239	Mangareva	dust	mang1401	puèu	2	239	11	mrv	POLLEX	Dust (I)	1, 74	False	abvd-abvd-239-16	puèu	p u + ʔ e u	87979		1---dust	21	cvcvv
2317	Luangiua_238	Luangiua	dust	onto1237	puŋaehu	2	238	11	ojv	POLLEX	Pollex 06: Pu9aehu. :Dust (Tpe).	1, 67	False	abvd-abvd-238-14	puŋaehu	p u ŋ a + e h u	90507		1---dust	21	cvcvvcv
2539	TongaTongaIslands_136	Tongan	dust	tong1325	efu	2	136	11	ton	117207		1	False	abvd-abvd-136-13	efu	e f u	3706		1---dust	21	vcv
2797	RakahangaManihiki_589	Manihiki	dust	raka1237	puehu	2	589	11	rkh	Clark-589-2008		1, 74	False	abvd-abvd-589-25	puehu	p u + e h u	153230		1---dust	21	cvvcv
3060	Tikopia_155	Tikopia	dust	tiko1237	refu	2	155	11	tkp	POLLEX	Dust, ash, soot for tattooing (Fth)	1, 68	False	abvd-abvd-155-15	refu	r e f u	3725		1---dust	21	cvcv
3279	Sikaiana_243	Sikaiana	dust	sika1261	lehu	2	243	11	sky	POLLEX	dust	1, 68	False	abvd-abvd-243-15	lehu	l e h u	145924		1---dust	21	cvcv
3571	NorthMarquesan_38	Marquesan	dust	nort2845	'epo	2	38	11	mrq	POLLEX	reflex of PEP *repo 'dirt' MW	X	False	abvd-abvd-38-15	'epo	ʔ e p o	3608		X---dust	1458	cvcv
3873	EastFutuna_210	Futuna, East	dust	east2447	efu	2	210	11	fud	POLLEX	Dust (Bgs)	1	False	abvd-abvd-210-16	efu	e f u	3780		1---dust	21	vcv
