ID	DOCULECT	CONCEPT	GLOTTOCODE	CONCEPTICON_ID	VALUE	FORM	TOKENS	VARIANTS	SOURCE	COGID	LOAN	COGNACY
3576	Kapingamarangi_217	to swell	kapi1249	1573	haka/hura/ ki taha	ki	k i	haka/hura/ ki taha // haka/hura/ ki taha	POLLEX	689	False	
3791	Penrhyn_235	to swell	penr1237	1573	puku	puku	p u k u		POLLEX	551	False	24
4004	Luangiua_238	to swell	onto1237	1573	ehula	ehula	e h u l a		POLLEX	1204	False	7
4256	Mangareva_239	to swell	mang1401	1573	'akatekire	'akatekire	ʔ a k a t e k i r e		POLLEX	796	False	
4491	Sikaiana_243	to swell	sika1261	1573	hula/hula	hula	h u l a	hula/hula	POLLEX	1204	False	7
4728	Tuamotuan_246	to swell	tuam1242	1573	koropuupuu	koropuupuu	k o r o p uː p uː		POLLEX	1058	False	6,30
4986	Niuean_247	to swell	niue1239	1573	fu/fula/	fula	f u l a	fu/fula/	POLLEX	1204	False	7
5223	Anuta_253	to swell	anut1237	1573	ūra	ūra	uː r a		POLLEX	1204	False	7
5467	Wallisian_258	to swell	wall1257	1573	fu/fula	fula	f u l a	fu/fula	POLLEX	1204	False	7
5732	Rapanui_264	to swell	rapa1244	1573	ahu	ahu	a h u		POLLEX	1204	False	7
5981	VaeakauTaumako_375	to swell	pile1238	1573	puku	puku	p u k u		Hovdhaugen-375-2009	551	False	24
6217	RakahangaManihiki_589	to swell	raka1237	1573	puena	puena	p u e n a		Clark-589-2008	639	False	30
6218	RakahangaManihiki_589	to swell	raka1237	1573	hakaea	hakaea	h a k a e a		Clark-589-2008	1092	False	
6463	Polynesian_658	to swell	poly1242	1573	*fufula	*fufula	f u f u l a		PawleyOC	1204	False	7
6715	Tuvalu_753	to swell	tuva1244	1573	fufula	fufula	f u f u l a		29903	1204	False	7
6716	Tuvalu_753	to swell	tuva1244	1573	fefete	fefete	f e f e t e		29903	920	False	5
7344	Nukuria_1212	to swell	nuku1259	1573	pupuu	pupuu	p u p uː		Davletshin-1212-2015	639	False	30
7345	Nukuria_1212	to swell	nuku1259	1573	hhura	hhura	h h u r a		Davletshin-1212-2015	1204	False	7
7571	Austral_1213	to swell	aust1304	1573	ōpupu	ōpupu	oː p u p u		Tamaititahio-1213-2015	639	False	30
283	NorthMarquesan_38	to swim	nort2845	1439	kau	kau	k a u		POLLEX	921	False	5
520	Hawaiian_52	to swim	hawa1245	1439	'au	'au	ʔ a u		71458	921	False	5
823	Rarotongan_58	to swim	raro1241	1439	kau	kau	k a u		POLLEX	921	False	5
1053	Maori_85	to swim	maor1246	1439	kauhoe	kauhoe	k a u h o e		Biggs-85-2005	921	False	5
1347	Samoan_118	to swim	samo1305	1439	ʔaʔau	ʔaʔau	ʔ a ʔ a u		Blust-118-2005	921	False	5
1606	Austral_128	to swim	aust1304	1439	ʔau	ʔau	ʔ a u		Meyer-128-2005	921	False	5
1830	TongaTongaIslands_136	to swim	tong1325	1439	kakau	kakau	k a k a u		117207	921	False	5
2140	Pukapuka_152	to swim	puka1242	1439	tākele	tākele	t aː k e l e	kakau	Salisbury-152-2005	921	False	5
2397	Tikopia_155	to swim	tiko1237	1439	ka(ka)u	kau	k a u	kakau	POLLEX	921	False	5
2649	FutunaAniwa_156	to swim	futu1245	1439	kau	kau	k a u	kaukau	POLLEX	921	False	5
2883	Tahitian_173	to swim	tahi1242	1439	'au	'au	ʔ a u		Clark-173-2005	921	False	5
3148	RennellBellona_206	to swim	renn1242	1439	kakau	kakau	k a k a u		POLLEX	921	False	5
3448	EastFutuna_210	to swim	east2447	1439	ka/kau/	kau	k a u	ka/kau/ // kakau	POLLEX	921	False	5
3662	Kapingamarangi_217	to swim	kapi1249	1439	kau	kau	k a u		POLLEX	921	False	5
3872	Penrhyn_235	to swim	penr1237	1439	kau	kau	k a u		POLLEX	921	False	5
4090	Luangiua_238	to swim	onto1237	1439	àu(àu)	àu	ʔ a u		POLLEX	921	False	5
4354	Mangareva_239	to swim	mang1401	1439	kau	kau	k a u	kau	POLLEX	921	False	5
4574	Sikaiana_243	to swim	sika1261	1439	koukou	koukou	k o u k o u	kakau	POLLEX	921	False	5
4835	Tuamotuan_246	to swim	tuam1242	1439	kau	kau	k a u		POLLEX	921	False	5
5082	Niuean_247	to swim	niue1239	1439	kou/kou	kou	k o u	kou/kou // kau/kau // kau/kau // kakau	POLLEX	921	False	5
5306	Anuta_253	to swim	anut1237	1439	ka/kau	kau	k a u	ka/kau // kakau	POLLEX	921	False	5
5571	Wallisian_258	to swim	wall1257	1439	kau	kau	k a u	kakau	POLLEX	921	False	5
5828	Rapanui_264	to swim	rapa1244	1439	kau	kau	k a u		POLLEX	921	False	5
6075	VaeakauTaumako_375	to swim	pile1238	1439	kau	kau	k a u		Hovdhaugen-375-2009	921	False	5
6332	RakahangaManihiki_589	to swim	raka1237	1439	kaukau	kaukau	k a u k a u		Clark-589-2008	921	False	5
6333	RakahangaManihiki_589	to swim	raka1237	1439	hopu vai	hopu vai	h o p u _ v a i	hopuhopu	Clark-589-2008	1370	False	89
6545	Polynesian_658	to swim	poly1242	1439	*kaukau	*kaukau	k a u k a u		PawleyOC	921	False	5
6802	Tuvalu_753	to swim	tuva1244	1439	kakau	kakau	k a k a u		29903	921	False	5
6998	Emae_1030	to swim	emae1237	1439	kaokao	kaokao	k a o k a o		52375	921	False	5
7187	Mele-Fila_1163	to swim	mele1250	1439	kaukau	kaukau	k a u k a u		52375	921	False	5
7445	Nukuria_1212	to swim	nuku1259	1439	kkau	kkau	k k a u		Davletshin-1212-2015	921	False	5
7646	Austral_1213	to swim	aust1304	1439	ʔau	ʔau	ʔ a u		Tamaititahio-1213-2015	921	False	5
269	NorthMarquesan_38	to think	nort2845	2271	maákau	maákau	m a ʔ a k a u		POLLEX	1205	False	7
507	Hawaiian_52	to think	hawa1245	2271	mana'o	mana'o	m a n a ʔ o		71458	1205	False	7
807	Rarotongan_58	to think	raro1241	2271	maàra	maàra	m a ʔ a r a		POLLEX	1338	False	8
1041	Maori_85	to think	maor1246	2271	whakaaro	fakaaro	f a k aː r o		Biggs-85-2005	167	False	
1333	Samoan_118	to think	samo1305	2271	manatu	manatu	m a n a t u		Blust-118-2005	1419	False	9
1334	Samoan_118	to think	samo1305	2271	māfaufau	māfaufau	m aː f a u f a u		Blust-118-2005	1381	False	8?
1592	Austral_128	to think	aust1304	2271	manaʔo	manaʔo	m a n a ʔ o		Meyer-128-2005	1205	False	7
1818	TongaTongaIslands_136	to think	tong1325	2271	fakakaukau	fakakaukau	f a k a k a u k a u		117207	430	False	
2118	Pukapuka_152	to think	puka1242	2271	manako	manako	m a n a k o		Salisbury-152-2005	1205	False	7
2119	Pukapuka_152	to think	puka1242	2271	mayala	mayala	m a j a l a		Salisbury-152-2005	1338	False	8
2120	Pukapuka_152	to think	puka1242	2271	manatu	manatu	m a n a t u		Salisbury-152-2005	1419	False	9
2382	Tikopia_155	to think	tiko1237	2271	maanatu	maanatu	m aː n a t u		POLLEX	1419	False	9
2633	FutunaAniwa_156	to think	futu1245	2271	manatu/nea	manatu	m a n a t u	manatu/nea // manatunea	POLLEX	1419	False	9
2870	Tahitian_173	to think	tahi1242	2271	mana'o	mana'o	m a n a ʔ o		Clark-173-2005	1205	False	7
3135	RennellBellona_206	to think	renn1242	2271	maanatu	maanatu	m aː n a t u		POLLEX	1419	False	9
3428	EastFutuna_210	to think	east2447	2271	manatu	manatu	m a n a t u		POLLEX	1419	False	9
3429	EastFutuna_210	to think	east2447	2271	masalo	masalo	m a s a l o		POLLEX	1338	False	8
3651	Kapingamarangi_217	to think	kapi1249	2271	hakapau	hakapau	h a k a p a u		POLLEX	707	False	
3858	Penrhyn_235	to think	penr1237	2271	manako	manako	m a n a k o		POLLEX	1205	False	7
4079	Luangiua_238	to think	onto1237	2271	hakaoko	hakaoko	h a k a o k o		POLLEX	761	False	
4338	Mangareva_239	to think	mang1401	2271	makara	makara	m a k a r a		POLLEX	1381	False	8?
4561	Sikaiana_243	to think	sika1261	2271	hakateletele	hakateletele	h a k a t e l e t e l e		POLLEX	855	False	
4819	Tuamotuan_246	to think	tuam1242	2271	mahara	mahara	m a h a r a		POLLEX	1338	False	8
5065	Niuean_247	to think	niue1239	2271	manatu	manatu	m a n a t u		POLLEX	1419	False	9
5066	Niuean_247	to think	niue1239	2271	mahala	mahala	m a h a l a		POLLEX	1338	True	8
5292	Anuta_253	to think	anut1237	2271	maanatu	maanatu	m aː n a t u	maanatu	POLLEX	1419	False	9
5552	Wallisian_258	to think	wall1257	2271	manatu	manatu	m a n a t u		POLLEX	1419	False	9
5553	Wallisian_258	to think	wall1257	2271	mahalo	mahalo	m a h a l o		POLLEX	1338	False	8
5811	Rapanui_264	to think	rapa1244	2271	mana'u	mana'u	m a n a ʔ u		POLLEX	1205	False	7
6059	VaeakauTaumako_375	to think	pile1238	2271	hinga	hinga	h i ŋ a		Hovdhaugen-375-2009	1069	False	
6060	VaeakauTaumako_375	to think	pile1238	2271	mnatua	mnatua	m n a t u a		Hovdhaugen-375-2009	1419	False	9
6313	RakahangaManihiki_589	to think	raka1237	2271	(haka)mahara	mahara	m a h a r a	maharahara	Clark-589-2008	1338	False	8
6314	RakahangaManihiki_589	to think	raka1237	2271	hakamanako	hakamanako	h a k a m a n a k o	manako	Clark-589-2008	1205	False	7
6534	Polynesian_658	to think	poly1242	2271	*manatu	*manatu	m a n a t u		PawleyOC	1205	False	7
6786	Tuvalu_753	to think	tuva1244	2271	maafaufau	maafaufau	m aː f a u f a u		29903	1381	False	8?
6787	Tuvalu_753	to think	tuva1244	2271	manatu	manatu	m a n a t u		29903	1419	False	9
6788	Tuvalu_753	to think	tuva1244	2271	lagona	lagona	l a g o n a		29903	1146	False	
6986	Emae_1030	to think	emae1237	2271	fakaturia	fakaturia	f a k a t u r i a		52375	1167	False	
7175	Mele-Fila_1163	to think	mele1250	2271	mantua	mantua	m a n t u a		52375	1457	False	9?
7432	Nukuria_1212	to think	nuku1259	2271	maanatu	maanatu	m aː n a t u		Davletshin-1212-2015	1419	False	9
7635	Austral_1213	to think	aust1304	2271	heGuGi	heGuGi	h e ɢ u ɢ i		Tamaititahio-1213-2015	1297	True	
163	NorthMarquesan_38	to throw	nort2845	1456	tio'a	tio'a	t i o ʔ a		POLLEX	155	False	10
164	NorthMarquesan_38	to throw	nort2845	1456	tiì	tiì	t i ʔ i		POLLEX	1420	False	9
426	Hawaiian_52	to throw	hawa1245	1456	ho'olei	ho'olei	h o ʔ o l e i	nou	71458	797	False	
690	Rarotongan_58	to throw	raro1241	1456	tiri	tiri	t i r i	tii	POLLEX	1420	False	9
691	Rarotongan_58	to throw	raro1241	1456	-ìa	-ìa	ʔ i a		POLLEX	1161	False	
692	Rarotongan_58	to throw	raro1241	1456	peeì-a	peeì-a	p eː ʔ i + a		POLLEX	278	False	12?
693	Rarotongan_58	to throw	raro1241	1456	maka	maka	m a k a		POLLEX	205	False	11
968	Maori_85	to throw	maor1246	1456	panga	panga	p a ŋ a		Biggs-85-2005	1442	False	
1241	Samoan_118	to throw	samo1305	1456	toŋi	toŋi	t o ŋ i		Blust-118-2005	267	False	
1497	Austral_128	to throw	aust1304	1456	taaora	taaora	t aː o r a		Meyer-128-2005	155	False	10
1740	TongaTongaIslands_136	to throw	tong1325	1456	tolo	tolo	t o l o		117207	177	False	10?
1741	TongaTongaIslands_136	to throw	tong1325	1456	lī	lī	l iː		117207	1305	False	79?
2018	Pukapuka_152	to throw	puka1242	1456	uti	uti	u t i	newu // kamo	Salisbury-152-2005	512	False	
2019	Pukapuka_152	to throw	puka1242	1456	tili	tili	t i l i		Salisbury-152-2005	1420	False	9
2543	FutunaAniwa_156	to throw	futu1245	1456	tsiri	tsiri	t s i r i	shiri	POLLEX	1420	False	9
2790	Tahitian_173	to throw	tahi1242	1456	taaora	taaora	t aː o r a		Clark-173-2005	155	False	10
3038	RennellBellona_206	to throw	renn1242	1456	tupe	tupe	t u p e		POLLEX	1125	False	66
3316	EastFutuna_210	to throw	east2447	1456	tii	tii	t iː		POLLEX	1420	False	9
3318	EastFutuna_210	to throw	east2447	1456	pèesi	pèesi	p ʔ e e s i		POLLEX	258	False	12
3569	Kapingamarangi_217	to throw	kapi1249	1456	dili	dili	d i l i	tiri	POLLEX	1420	False	9
3570	Kapingamarangi_217	to throw	kapi1249	1456	maka	maka	m a k a		POLLEX	205	False	11
3783	Penrhyn_235	to throw	penr1237	1456	peehua	peehua	p eː h u a		POLLEX	278	False	12?
3998	Luangiua_238	to throw	onto1237	1456	pesi	pesi	p e s i		POLLEX	258	False	12
4246	Mangareva_239	to throw	mang1401	1456	kero	kero	k e r o		POLLEX	792	False	
4247	Mangareva_239	to throw	mang1401	1456	tiri	tiri	t i r i		POLLEX	1420	False	9
4483	Sikaiana_243	to throw	sika1261	1456	pehi	pehi	p e h i		POLLEX	258	False	12
4719	Tuamotuan_246	to throw	tuam1242	1456	toro	toro	t o r o		POLLEX	177	False	10?
4720	Tuamotuan_246	to throw	tuam1242	1456	tiri	tiri	t i r i		POLLEX	1420	False	9
4721	Tuamotuan_246	to throw	tuam1242	1456	maka	maka	m a k a		POLLEX	205	False	11
4976	Niuean_247	to throw	niue1239	1456	velo	velo	v e l o		POLLEX	729	False	38
5214	Anuta_253	to throw	anut1237	1456	peiia	peiia	p e iː a	peepee	POLLEX	258	False	12
5455	Wallisian_258	to throw	wall1257	1456	àtu	àtu	ʔ a t u		POLLEX	306	False	13
5456	Wallisian_258	to throw	wall1257	1456	pèehi	pèehi	p ʔ e e h i		POLLEX	258	False	12
5723	Rapanui_264	to throw	rapa1244	1456	vero	vero	v e r o	bero	POLLEX	729	False	38
5973	VaeakauTaumako_375	to throw	pile1238	1456	sili	sili	s i l i		Hovdhaugen-375-2009	1420	False	9
6211	RakahangaManihiki_589	to throw	raka1237	1456	fakamui	fakamui	f a k a m u i	hakamui	Clark-589-2008	217	False	113
6456	Polynesian_658	to throw	poly1242	1456	*liaki	*liaki	l i a k i	*lii	PawleyOC	1305	False	79?
6700	Tuvalu_753	to throw	tuva1244	1456	apa	apa	a p a		29903	1141	False	
6701	Tuvalu_753	to throw	tuva1244	1456	tupe	tupe	t u p e		29903	1125	False	66
6923	Emae_1030	to throw	emae1237	1456	pepe	pepe	p e p e		52375	1137	False	66?
6924	Emae_1030	to throw	emae1237	1456	pesia	pesia	p e s i a		52375	258	False	12
7115	Mele-Fila_1163	to throw	mele1250	1456	pesia	pesia	p e s i a		52375	258	False	12
7116	Mele-Fila_1163	to throw	mele1250	1456	woro	woro	w o r o		52375	1225	False	
7334	Nukuria_1212	to throw	nuku1259	1456	ttiri	ttiri	t t i r i		Davletshin-1212-2015	1420	False	9
7335	Nukuria_1212	to throw	nuku1259	1456	riaki	riaki	r i a k i		Davletshin-1212-2015	1305	False	79?
7565	Austral_1213	to throw	aust1304	1456	tāoGa	tāoGa	t aː o ɢ a		Tamaititahio-1213-2015	155	False	10
209	NorthMarquesan_38	to tie up, fasten	nort2845	1094	nani	nani	n a n i	nati	POLLEX	307	False	13
210	NorthMarquesan_38	to tie up, fasten	nort2845	1094	hitiki	hitiki	h i t i k i	fitiì	POLLEX	259	False	12
458	Hawaiian_52	to tie up, fasten	hawa1245	1094	hīki'i	hīki'i	h iː k i ʔ i		71458	259	False	12
741	Rarotongan_58	to tie up, fasten	raro1241	1094	taapeka	taapeka	t aː p e k a		POLLEX	412	False	17
742	Rarotongan_58	to tie up, fasten	raro1241	1094	nati-a	nati-a	n a t i + a		POLLEX	307	False	13
743	Rarotongan_58	to tie up, fasten	raro1241	1094	rii	rii	r iː		POLLEX	346	False	14
744	Rarotongan_58	to tie up, fasten	raro1241	1094	-na	-na	n a		POLLEX	321	False	13?
745	Rarotongan_58	to tie up, fasten	raro1241	1094	-ìa	-ìa	ʔ i a		POLLEX	401	False	16?
746	Rarotongan_58	to tie up, fasten	raro1241	1094	ìitiki-a	ìitiki-a	ʔ i i t i k i + a		POLLEX	259	False	12
996	Maori_85	to tie up, fasten	maor1246	1094	herehere	herehere	h e r e h e r e		Biggs-85-2005	818	False	43
1279	Samoan_118	to tie up, fasten	samo1305	1094	noa	noa	n o a		Blust-118-2005	372	False	15
1535	Austral_128	to tie up, fasten	aust1304	1094	purei	purei	p u r e i		Meyer-128-2005	380	False	
1770	TongaTongaIslands_136	to tie up, fasten	tong1325	1094	nonoʔo	nonoʔo	n o n o ʔ o		117207	372	False	15
2059	Pukapuka_152	to tie up, fasten	puka1242	1094	yele	yele	j e l e		Salisbury-152-2005	360	False	14?
2328	Tikopia_155	to tie up, fasten	tiko1237	1094	noa	noa	n o a		POLLEX	372	False	15
2329	Tikopia_155	to tie up, fasten	tiko1237	1094	rii	rii	r iː		POLLEX	346	False	14
2330	Tikopia_155	to tie up, fasten	tiko1237	1094	fau	fau	f a u		POLLEX	206	False	11
2580	FutunaAniwa_156	to tie up, fasten	futu1245	1094	rishia	rishia	r i ʃ i a		POLLEX	360	False	14?,16?
2820	Tahitian_173	to tie up, fasten	tahi1242	1094	ta'amu	ta'amu	t a ʔ a m u		Clark-173-2005	1436	False	93
3079	RennellBellona_206	to tie up, fasten	renn1242	1094	noà	noà	n o ʔ a		POLLEX	386	False	15?
3080	RennellBellona_206	to tie up, fasten	renn1242	1094	nati	nati	n a t i		POLLEX	307	False	13
3081	RennellBellona_206	to tie up, fasten	renn1242	1094	ha'u	ha'u	h a ʔ u		POLLEX	206	False	11
3363	EastFutuna_210	to tie up, fasten	east2447	1094	liilii	liilii	l iː l iː		POLLEX	346	False	14
3600	Kapingamarangi_217	to tie up, fasten	kapi1249	1094	hau	hau	h a u		POLLEX	206	False	11
3814	Penrhyn_235	to tie up, fasten	penr1237	1094	nati	nati	n a t i		POLLEX	307	False	13
3815	Penrhyn_235	to tie up, fasten	penr1237	1094	hiitiki	hiitiki	h iː t i k i		POLLEX	259	False	12
4030	Luangiua_238	to tie up, fasten	onto1237	1094	ŋoa	ŋoa	ŋ o a		POLLEX	372	False	15
4031	Luangiua_238	to tie up, fasten	onto1237	1094	gii	gii	g iː		POLLEX	346	False	14
4032	Luangiua_238	to tie up, fasten	onto1237	1094	hau	hau	h a u		POLLEX	206	False	11
4280	Mangareva_239	to tie up, fasten	mang1401	1094	'akaokonga	'akaokonga	ʔ a k a o k o ŋ a		POLLEX	805	False	
4281	Mangareva_239	to tie up, fasten	mang1401	1094	nati	nati	n a t i		POLLEX	307	False	13
4282	Mangareva_239	to tie up, fasten	mang1401	1094	rii	rii	r iː		POLLEX	346	False	14
4514	Sikaiana_243	to tie up, fasten	sika1261	1094	hau	hau	h a u		POLLEX	206	False	11
4759	Tuamotuan_246	to tie up, fasten	tuam1242	1094	hau	hau	h a u	fau	POLLEX	206	False	11
4760	Tuamotuan_246	to tie up, fasten	tuam1242	1094	rii	rii	r iː		POLLEX	346	False	14
4761	Tuamotuan_246	to tie up, fasten	tuam1242	1094	hiitiki	hiitiki	h iː t i k i		POLLEX	259	False	12
5014	Niuean_247	to tie up, fasten	niue1239	1094	lilii	lilii	l i l iː	liilii	POLLEX	346	False	14
5244	Anuta_253	to tie up, fasten	anut1237	1094	nonoo	nonoo	n o n oː		POLLEX	372	False	15
5245	Anuta_253	to tie up, fasten	anut1237	1094	pau	pau	p a u		POLLEX	206	False	11
5497	Wallisian_258	to tie up, fasten	wall1257	1094	lii	lii	l iː		POLLEX	346	False	14
5760	Rapanui_264	to tie up, fasten	rapa1244	1094	haha'u	haha'u	h a h a ʔ u	ha/ha'u/ // ha/ha'u/	POLLEX	206	False	11
6005	VaeakauTaumako_375	to tie up, fasten	pile1238	1094	hihia.	hihia.	h i h i a		Hovdhaugen-375-2009	360	False	14?
6248	RakahangaManihiki_589	to tie up, fasten	raka1237	1094	hele	hele	h e l e		Clark-589-2008	360	False	14?
6249	RakahangaManihiki_589	to tie up, fasten	raka1237	1094	nonoa	nonoa	n o n o a		Clark-589-2008	372	False	15
6250	RakahangaManihiki_589	to tie up, fasten	raka1237	1094	lii	lii	l iː		Clark-589-2008	346	False	14
6251	RakahangaManihiki_589	to tie up, fasten	raka1237	1094	nati	nati	n a t i		Clark-589-2008	307	False	13
6252	RakahangaManihiki_589	to tie up, fasten	raka1237	1094	taapeka	taapeka	t aː p e k a		Clark-589-2008	412	False	17
6490	Polynesian_658	to tie up, fasten	poly1242	1094	*faqu-si	*faqu-si	f a ʔ u + s i		PawleyOC	206	False	11
6733	Tuvalu_753	to tie up, fasten	tuva1244	1094	lii	lii	l iː	noanoa	29903	346	False	14
6942	Emae_1030	to tie up, fasten	emae1237	1094	salia	salia	s a l i a		52375	346	False	14
7133	Mele-Fila_1163	to tie up, fasten	mele1250	1094	laia	laia	l a i a		52375	346	False	14
7374	Nukuria_1212	to tie up, fasten	nuku1259	1094	taka	taka	t a k a		Davletshin-1212-2015	421	False	17?
7375	Nukuria_1212	to tie up, fasten	nuku1259	1094	hau	hau	h a u		Davletshin-1212-2015	206	False	11
7376	Nukuria_1212	to tie up, fasten	nuku1259	1094	haka-mau	haka-mau	h a k a + m a u		Davletshin-1212-2015	1437	False	93?
7377	Nukuria_1212	to tie up, fasten	nuku1259	1094	haihai	haihai	h a i h a i		Davletshin-1212-2015	229	False	11?
7590	Austral_1213	to tie up, fasten	aust1304	1094	tāʔamu	tāʔamu	t aː ʔ a m u		Tamaititahio-1213-2015	1436	True	93
284	NorthMarquesan_38	to turn	nort2845	1588	kavií	kavií	k a v i ʔ i		POLLEX	1427	False	90
521	Hawaiian_52	to turn	hawa1245	1588	huli	huli	h u l i		71458	373	False	15
522	Hawaiian_52	to turn	hawa1245	1588	wili	wili	w i l i		71458	1427	False	90
824	Rarotongan_58	to turn	raro1241	1588	pa'e	pa'e	p a ʔ e	'akapa'e	POLLEX	207	False	11
825	Rarotongan_58	to turn	raro1241	1588	'iki'iki	'iki'iki	ʔ i k i ʔ i k i		POLLEX	1351	False	
1054	Maori_85	to turn	maor1246	1588	huri	huri	h u r i		Biggs-85-2005	373	False	15
1348	Samoan_118	to turn	samo1305	1588	fāliu	fāliu	f aː l i u		Blust-118-2005	502	False	2
1607	Austral_128	to turn	aust1304	1588	tiipuʔu	tiipuʔu	t iː p u ʔ u		Meyer-128-2005	156	False	10
1831	TongaTongaIslands_136	to turn	tong1325	1588	liliu	liliu	l i l i u		117207	502	False	2
1832	TongaTongaIslands_136	to turn	tong1325	1588	tāafeafe	tāafeafe	t aː a f e a f e		117207	432	False	
2141	Pukapuka_152	to turn	puka1242	1588	uwe	uwe	u w e		Salisbury-152-2005	586	False	27
2142	Pukapuka_152	to turn	puka1242	1588	pale	pale	p a l e		Salisbury-152-2005	207	False	11
2143	Pukapuka_152	to turn	puka1242	1588	tipa	tipa	t i p a		Salisbury-152-2005	230	False	11?
2144	Pukapuka_152	to turn	puka1242	1588	niniwi	niniwi	n i n i w i	paniwi	Salisbury-152-2005	572	False	26
2145	Pukapuka_152	to turn	puka1242	1588	wuli	wuli	w u l i		Salisbury-152-2005	373	False	15
2398	Tikopia_155	to turn	tiko1237	1588	pare	pare	p a r e		POLLEX	207	False	11
2650	FutunaAniwa_156	to turn	futu1245	1588	tafuri	tafuri	t a f u r i		POLLEX	373	False	15
2884	Tahitian_173	to turn	tahi1242	1588	tiipu'u	tiipu'u	t iː p u ʔ u		Clark-173-2005	156	False	10
3149	RennellBellona_206	to turn	renn1242	1588	takahugi	takahugi	t a k a h u g i		POLLEX	373	False	15
3449	EastFutuna_210	to turn	east2447	1588	fuli	fuli	f u l i	tafuli	POLLEX	373	False	15
3663	Kapingamarangi_217	to turn	kapi1249	1588	magau	magau	m a g a u		POLLEX	710	False	
3873	Penrhyn_235	to turn	penr1237	1588	huri	huri	h u r i		POLLEX	373	False	15
4091	Luangiua_238	to turn	onto1237	1588	huli	huli	h u l i		POLLEX	373	False	15
4092	Luangiua_238	to turn	onto1237	1588	hakiʔe	hakiʔe	h a k i ʔ e		POLLEX	762	False	
4355	Mangareva_239	to turn	mang1401	1588	tīrori	tīrori	t iː r o r i		POLLEX	832	False	
4575	Sikaiana_243	to turn	sika1261	1588	tahuli	tahuli	t a h u l i		POLLEX	373	False	15
4836	Tuamotuan_246	to turn	tuam1242	1588	huri	huri	h u r i		POLLEX	373	False	15
5083	Niuean_247	to turn	niue1239	1588	fuli	fuli	f u l i		POLLEX	373	False	15
5307	Anuta_253	to turn	anut1237	1588	puri	puri	p u r i		POLLEX	373	False	15
5572	Wallisian_258	to turn	wall1257	1588	fulihi	fulihi	f u l i h i		POLLEX	373	False	15
5829	Rapanui_264	to turn	rapa1244	1588	taviri	taviri	t a v i r i		POLLEX	1427	False	90
5830	Rapanui_264	to turn	rapa1244	1588	teka	teka	t e k a		POLLEX	995	False	
6076	VaeakauTaumako_375	to turn	pile1238	1588	tahuli	tahuli	t a h u l i		Hovdhaugen-375-2009	373	False	15
6334	RakahangaManihiki_589	to turn	raka1237	1588	(faka)ue	ue	u e		Clark-589-2008	586	False	27
6335	RakahangaManihiki_589	to turn	raka1237	1588	fakaninihi	fakaninihi	f a k a n i n i h i		Clark-589-2008	572	False	26
6336	RakahangaManihiki_589	to turn	raka1237	1588	(pa)pale	pale	p a l e		Clark-589-2008	207	False	11
6337	RakahangaManihiki_589	to turn	raka1237	1588	huri	huri	h u r i		Clark-589-2008	373	False	15
6546	Polynesian_658	to turn	poly1242	1588	*fuli	*fuli	f u l i		PawleyOC	373	False	15
6803	Tuvalu_753	to turn	tuva1244	1588	takapili	takapili	t a k a p i l i		29903	1427	False	90
6999	Emae_1030	to turn	emae1237	1588	fariu	fariu	f a r i u		52375	502	False	2
7188	Mele-Fila_1163	to turn	mele1250	1588	firiu	firiu	f i r i u		52375	502	False	2
7446	Nukuria_1212	to turn	nuku1259	1588	tahuri	tahuri	t a h u r i	huri	Davletshin-1212-2015	373	False	15
7647	Austral_1213	to turn	aust1304	1588	tāviGi	tāviGi	t aː v i ɢ i		Tamaititahio-1213-2015	1427	False	90
250	NorthMarquesan_38	to vomit	nort2845	1278	'ua	'ua	ʔ u a		POLLEX	1339	False	8
491	Hawaiian_52	to vomit	hawa1245	1278	lua'i	lua'i	l u a ʔ i		71458	1339	False	8,31
790	Rarotongan_58	to vomit	raro1241	1278	puaki	puaki	p u a k i		POLLEX	98	False	1,32
